Invoice Date,Invoice Number,Item #,Size,Description,NDC/UPC,Ship Qty,Invoice $,Type
2/5/2026,7459570092,5830005,3 ML,OZEMPIC SY0.25 OR 0.5MG 3ML PPN,169418113,3,"$2,997.75 ",Branded Drug
2/5/2026,7459570092,5884952,4X0.5ML,ZEPBOUND SY 12.5MG/0.5ML 4 PPN,2246080,1,"$1,056.49 ",Branded Drug
2/6/2026,7459741090,3013349,30 EA,NEXIUM CP 40MG 30 DR,186504031,5,"$1,338.70 ",Branded Drug
2/6/2026,7459741090,4341327,5X3ML,INS LANTUS SOLOSTAR SY 100U/ML5X3,88221905,0,$0.00 ,Branded Drug
2/6/2026,7459741090,5047667,30 EA,FARXIGA TB 10MG 30,310621030,5,"$1,837.15 ",Branded Drug
2/6/2026,7459741090,5302955,30 EA,VEMLIDY TB 25MG 30,61958230101,1,"$1,572.26 ",Branded Drug
2/6/2026,7459741090,5780358,3 ML,OZEMPIC SY 2MG 3ML PPN,169477212,3,"$2,997.75 ",Branded Drug
2/6/2026,7459755343,3436755,120 EA,CARBATROL CP 300MG 120 ER,54092017312,1,$206.89 ,Branded Drug
2/6/2026,7459755343,4341491,5 ML,LUMIGAN DR 0.01% 5ML,23320505,1,$523.96 ,Branded Drug
2/6/2026,7459755343,5009469,30 EA,JARDIANCE TB 25MG 30,597015330,3,"$1,021.14 ",Branded Drug
2/6/2026,7459755343,5780358,3 ML,OZEMPIC SY 2MG 3ML PPN,169477212,3,"$2,997.75 ",Branded Drug
2/7/2026,7459793462,4341327,5X3ML,INS LANTUS SOLOSTAR SY 100U/ML5X3,88221905,0,$0.00 ,Branded Drug
2/7/2026,7459793462,4806725,60 EA,ELIQUIS TB 5MG 60,3089421,3,"$1,008.27 ",Branded Drug
2/7/2026,7459793462,5009444,30 EA,JARDIANCE TB 10MG 30,597015230,6,"$2,042.28 ",Branded Drug
2/7/2026,7459793462,5009469,30 EA,JARDIANCE TB 25MG 30,597015330,6,"$2,042.28 ",Branded Drug
2/7/2026,7459793462,5346572,5X3ML,XULTOPHY SY 100U-3.6MG/ML 5X3ML,169291115,2,"$2,608.34 ",Branded Drug
2/7/2026,7459793462,5612247,90 EA,TRIJARDY XR TB 10-5-1000MG 90,597038068,1,"$1,021.13 ",Branded Drug
2/7/2026,7459793462,5874078,10.7 GM,AIRSUPRA IN 90-80MCG10.7GM 120INH,310908012,1,$490.07 ,Branded Drug
2/9/2026,7460005371,4341327,5X3ML,INS LANTUS SOLOSTAR SY 100U/ML5X3,88221905,6,$562.38 ,Branded Drug
2/9/2026,7460005374,5882345,2 ML,VEVYE DR 0.1% 2ML PF OPTH,82667090002,1,$748.83 ,Branded Drug
2/9/2026,7460019838,5168844,3X3ML,INS TRESIBA FLXTC SY 200U/ML3X3ML,169255013,1,$165.04 ,Branded Drug
2/9/2026,7460019838,5728324,4X0.75ML,WEGOVY SY 2.4MG/0.75ML 4X0.75ML,169452414,1,"$1,311.92 ",Branded Drug
2/9/2026,7460019838,5780358,3 ML,OZEMPIC SY 2MG 3ML PPN,169477212,3,"$2,997.75 ",Branded Drug
2/10/2026,7460184429,4806725,60 EA,ELIQUIS TB 5MG 60,3089421,5,"$1,680.45 ",Branded Drug
2/10/2026,7460184429,5675012,10.7 GM,BREZTRI AEROSPHERE IN 10.7GM,310461612,2,"$1,331.22 ",Branded Drug
2/10/2026,7460184429,5707542,3 ML,OZEMPIC SY 1MG 3ML PPN,169413013,0,$0.00 ,Branded Drug
2/10/2026,7460184429,5728316,4X0.75ML,WEGOVY SY 1.7MG/0.75ML 4X0.75ML,169451714,1,"$1,311.92 ",Branded Drug
2/10/2026,7460202226,5707542,3 ML,OZEMPIC SY 1MG 3ML PPN,169413013,4,"$3,997.00 ",Branded Drug
2/10/2026,7460202227,5027016,4X0.5ML,TRULICITY SY 0.75MG/0.5ML 4 PPN,2143380,3,"$2,937.72 ",Branded Drug
2/10/2026,7460202227,5707542,3 ML,OZEMPIC SY 1MG 3ML PPN,169413013,1,$999.25 ,Branded Drug
2/11/2026,7460378258,5707542,3 ML,OZEMPIC SY 1MG 3ML PPN,169413013,3,"$2,997.75 ",Branded Drug
2/11/2026,7460398397,5009444,30 EA,JARDIANCE TB 10MG 30,597015230,3,"$1,021.14 ",Branded Drug
2/12/2026,7460573432,5009469,30 EA,JARDIANCE TB 25MG 30,597015330,9,"$3,063.42 ",Branded Drug
2/12/2026,7460573432,5110663,30 EA,REXULTI TB 0.5MG 30,59148003613,1,"$1,513.07 ",Branded Drug
2/12/2026,7460573432,5787239,4X0.5ML,MOUNJARO SY 2.5MG/0.5ML 4 PPN,2150680,1,"$1,081.58 ",Branded Drug
2/12/2026,7460590628,3878485,30 EA,JANUVIA TB 50MG 30UU,6011231,7,"$2,246.51 ",Branded Drug
2/12/2026,7460590628,4537478,30 EA,XARELTO TB 20MG 30,50458057930,3,"$1,784.97 ",Branded Drug
2/12/2026,7460590628,5874078,10.7 GM,AIRSUPRA IN 90-80MCG10.7GM 120INH,310908012,2,$980.14 ,Branded Drug
2/13/2026,7460757940,4341327,5X3ML,INS LANTUS SOLOSTAR SY 100U/ML5X3,88221905,6,$562.38 ,Branded Drug
2/13/2026,7460757940,5009444,30 EA,JARDIANCE TB 10MG 30,597015230,3,"$1,021.14 ",Branded Drug
2/13/2026,7460757940,5830005,3 ML,OZEMPIC SY0.25 OR 0.5MG 3ML PPN,169418113,5,"$4,996.25 ",Branded Drug
2/14/2026,7460798849,4785051,30 EA,LINZESS CP 145MCG 30,456120130,3,$824.13 ,Branded Drug
2/14/2026,7460798849,5009469,30 EA,JARDIANCE TB 25MG 30,597015330,7,"$2,382.66 ",Branded Drug
2/16/2026,7461001914,4785051,30 EA,LINZESS CP 145MCG 30,456120130,3,$824.13 ,Branded Drug
2/16/2026,7461001914,5027024,4X0.5ML,TRULICITY SY 1.5MG/0.5ML 4 PPN,2143480,1,$979.24 ,Branded Drug
2/16/2026,7461019587,4806725,60 EA,ELIQUIS TB 5MG 60,3089421,6,"$2,016.54 ",Branded Drug
2/16/2026,7461019587,5009444,30 EA,JARDIANCE TB 10MG 30,597015230,6,"$2,042.28 ",Branded Drug
2/17/2026,7461176216,5027016,4X0.5ML,TRULICITY SY 0.75MG/0.5ML 4 PPN,2143380,3,"$2,937.72 ",Branded Drug
2/17/2026,7461176216,5675012,10.7 GM,BREZTRI AEROSPHERE IN 10.7GM,310461612,1,$665.61 ,Branded Drug
2/17/2026,7461194324,3278926,10 ML,INS NOVOLOG MD 100U/ML 10ML,169750111,3,$211.05 ,Branded Drug
2/17/2026,7461194324,5082813,8 ML,JUBLIA SL 10% 8ML TOP W/APL BRSH,187540008,2,"$3,180.18 ",Branded Drug
2/17/2026,7461194324,5830005,3 ML,OZEMPIC SY0.25 OR 0.5MG 3ML PPN,169418113,2,"$1,998.50 ",Branded Drug
2/18/2026,7461357672,3878501,30 EA,JANUVIA TB 100MG 30UU,6027731,9,"$2,888.37 ",Branded Drug
2/18/2026,7461357672,4129920,12 GM,ADVAIR HFA IN 230-21MCG 12GM,173071720,2,$855.26 ,Branded Drug
2/18/2026,7461357672,4806725,60 EA,ELIQUIS TB 5MG 60,3089421,3,"$1,008.27 ",Branded Drug
2/18/2026,7461357672,5027016,4X0.5ML,TRULICITY SY 0.75MG/0.5ML 4 PPN,2143380,4,"$3,916.96 ",Branded Drug
2/18/2026,7461357672,5027024,4X0.5ML,TRULICITY SY 1.5MG/0.5ML 4 PPN,2143480,1,$979.24 ,Branded Drug
2/18/2026,7461357672,5787221,4X0.5ML,MOUNJARO SY 15MG/0.5ML 4 PPN,2145780,1,"$1,081.58 ",Branded Drug
2/18/2026,7461357672,5787239,4X0.5ML,MOUNJARO SY 2.5MG/0.5ML 4 PPN,2150680,1,"$1,081.58 ",Branded Drug
2/18/2026,7461357672,5883707,30 EA,VOQUEZNA TB 10MG 30,81520010030,1,$683.65 ,Branded Drug
2/18/2026,7461357672,5905989,10 ML,HC/ACETIC ACID DR 2-1% 10ML OTIC,71656006410,1,$70.82 ,Branded Drug
2/18/2026,7461357674,5809884,30 EA,SUNOSI TB 150MG 30             C4,81968035101,1,$953.15 ,Branded Drug
2/18/2026,7461377556,5047667,30 EA,FARXIGA TB 10MG 30,310621030,2,$734.86 ,Branded Drug
2/18/2026,7461377556,5780358,3 ML,OZEMPIC SY 2MG 3ML PPN,169477212,2,"$1,998.50 ",Branded Drug
2/19/2026,7461543455,4418869,90 EA,SYNTHROID TB 25MCG 90,74434190,1,$152.23 ,Branded Drug
2/19/2026,7461543455,5888219,5X3ML,INS GLARGINE-YFGN SY100U/ML 5X3ML,83257001532,1,$89.47 ,Branded Drug
2/19/2026,7461562414,5209440,90 GM,SANTYL OI 250U/GM 90GM TUBE PF,50484001090,1,$924.32 ,Branded Drug
2/19/2026,7461562414,5787205,4X0.5ML,MOUNJARO SY 10MG/0.5ML 4 PPN,2147180,1,"$1,081.58 ",Branded Drug
2/19/2026,7461562414,5884945,4X0.5ML,ZEPBOUND SY 10MG/0.5ML 4 PPN,2247180,1,"$1,056.49 ",Branded Drug
2/20/2026,7461728843,4785051,30 EA,LINZESS CP 145MCG 30,456120130,6,"$1,648.26 ",Branded Drug
2/20/2026,7461728843,4785069,30 EA,LINZESS CP 290MCG 30,456120230,6,"$1,648.26 ",Branded Drug
2/20/2026,7461728843,5009444,30 EA,JARDIANCE TB 10MG 30,597015230,5,"$1,701.90 ",Branded Drug
2/20/2026,7461728843,5018437,4X0.4ML,RASUVO SY 20MG/0.4ML 4X0.4ML,59137053004,1,$566.48 ,Branded Drug
2/20/2026,7461728843,5035183,4 GM,SPIRIVA RSPMT IN 2.5MCG 4GM 60INH,597010061,1,$512.89 ,Branded Drug
2/20/2026,7461728843,5787197,4X0.5ML,MOUNJARO SY 7.5MG/0.5ML 4 PPN,2148480,2,"$2,163.16 ",Branded Drug
2/20/2026,7461728843,5787213,4X0.5ML,MOUNJARO SY 12.5MG/0.5ML 4 PPN,2146080,1,"$1,081.58 ",Branded Drug
2/20/2026,7461728843,5865035,30 EA,IYUZEH DR 0.005% 30X0.2MLUU PF,82584000330,1,$308.22 ,Branded Drug
2/20/2026,7461728843,6104368,10X0.5ML,SHINGRIX SY 50MCG 10X0.5ML PF PFS,58160084952,1,"$2,359.94 ",Branded Drug
2/20/2026,7461744288,5787189,4X0.5ML,MOUNJARO SY 5MG/0.5ML 4 PPN,2149580,2,"$2,163.16 ",Branded Drug
2/21/2026,7461775411,5110671,30 EA,REXULTI TB 1MG 30,59148003713,1,"$1,513.07 ",Branded Drug
2/21/2026,7461775411,5222948,30 EA,VRAYLAR CP 1.5MG 30,61874011530,1,"$1,550.96 ",Branded Drug
2/21/2026,7461775411,5505938,0.9 ML,ACTEMRA SY 162MG/0.9ML A-INJ PF,50242014301,2,"$2,290.88 ",Branded Drug
2/21/2026,7461775411,5753009,30 EA,RYBELSUS TB 14MG 30UU 1/D,169431430,4,"$3,997.00 ",Branded Drug
2/21/2026,7461775411,5787205,4X0.5ML,MOUNJARO SY 10MG/0.5ML 4 PPN,2147180,1,"$1,081.58 ",Branded Drug
2/24/2026,7462145927,4806725,60 EA,ELIQUIS TB 5MG 60,3089421,3,"$1,008.27 ",Branded Drug
2/24/2026,7462145927,5830005,3 ML,OZEMPIC SY0.25 OR 0.5MG 3ML PPN,169418113,1,$999.25 ,Branded Drug
2/24/2026,7462162170,5645445,30 EA,DAYVIGO TB 5MG 30              C4,62856040530,1,$353.02 ,Branded Drug
2/24/2026,7462162171,3878501,30 EA,JANUVIA TB 100MG 30UU,6027731,6,"$1,925.58 ",Branded Drug
2/24/2026,7462162171,5009469,30 EA,JARDIANCE TB 25MG 30,597015330,6,"$2,042.28 ",Branded Drug
2/24/2026,7462162171,5787221,4X0.5ML,MOUNJARO SY 15MG/0.5ML 4 PPN,2145780,1,"$1,081.58 ",Branded Drug
2/24/2026,7462162171,5830005,3 ML,OZEMPIC SY0.25 OR 0.5MG 3ML PPN,169418113,3,"$2,997.75 ",Branded Drug
,,,,,,"1,872","$1,124,223.88 ",Branded Drug
,,,,,,,,
Invoice Date,Invoice Number,Item #,Size,Description,NDC/UPC,Ship Qty,Invoice $,Type
12/13/2025,7451763889,5695200,168 EA,COTTONELLE FLBE WPS 168 CLN,56952000000,0,$0.00 ,General Merchandise
12/16/2025,7452188415,4493656,8 EA,CRAYONS WASHABLE 8 LARGE,71662003280,1,$1.97 ,General Merchandise
12/16/2025,7452188417,4460770,16 EA,PIPSQUEAKS MARKERS 16 WASHABLE,71662008703,1,$4.24 ,General Merchandise
12/16/2025,7452188417,4493581,8 EA,CRAYOLA MARKERS 8 WASHBL BDL,71662007808,1,$3.22 ,General Merchandise
12/16/2025,7452188417,4493615,8 EA,CRAYOLA MARKERS 8 WASHBL FNL,71662007809,1,$3.22 ,General Merchandise
12/16/2025,7452188417,4493664,10 EA,PENCILS COLORD ERASABLE 10,44936640000,0,$0.00 ,General Merchandise
12/17/2025,7452381407,4493656,8 EA,CRAYONS WASHABLE 8 LARGE,71662003280,1,$1.97 ,General Merchandise
12/17/2025,7452381407,5986070,124 EA,PUFFS PLUS LOTION 124 WHITE,59860700000,3,$6.78 ,General Merchandise
12/19/2025,7452798952,3949492,1 EA,WAHL HAIR TRIMMER,43917055675,1,$5.30 ,General Merchandise
12/27/2025,7453753177,5986070,124 EA,PUFFS PLUS LOTION 124 WHITE,59860700000,5,$11.30 ,General Merchandise
12/31/2025,7454345399,5695200,168 EA,COTTONELLE FLBE WPS 168 CLN,56952000000,0,$0.00 ,General Merchandise
1/6/2026,7455006131,4412045,6 EA,SWIFFER DUSTER 360 REFILLS 6,3700016944,2,$17.48 ,General Merchandise
1/8/2026,7455391096,4878690,84 EA,COTTONELLE FRS CR PA 84 FLBE RFL,36000035970,0,$0.00 ,General Merchandise
1/8/2026,7455391096,5695200,168 EA,COTTONELLE FLBE WPS 168 CLN,56952000000,0,$0.00 ,General Merchandise
1/8/2026,7455391096,5821848,336 EA,COTTONELLE FLBE WPS 336 CLN,58218480000,3,$43.38 ,General Merchandise
1/9/2026,7455584737,4878690,84 EA,COTTONELLE FRS CR PA 84 FLBE RFL,36000035970,5,$21.05 ,General Merchandise
1/9/2026,7455584738,4878690,84 EA,COTTONELLE FRS CR PA 84 FLBE RFL,36000035970,2,$8.42 ,General Merchandise
1/19/2026,7456862585,5595020,3 EA,EXPRESSIONS HAIR COMBS 3,55950200000,3,$7.65 ,General Merchandise
1/20/2026,7457015900,5986070,124 EA,PUFFS PLUS LOTION 124 WHITE,59860700000,1,$2.26 ,General Merchandise
1/23/2026,7457627170,4522132,6X40 EA,BAG GLAD TALL KITCHEN BG 6X40 FRS,12587078361,1,$56.87 ,General Merchandise
1/24/2026,7457670295,4932976,2 EA,LDR BATTERY LITHIUM 3V 2 CR2032,96295012545,3,$5.43 ,General Merchandise
1/31/2026,7458710832,4743811,9X16EA,DENTYNE ICE SP2FT GM9X16 PEPPRMNT,12546009728,1,$10.18 ,General Merchandise
2/18/2026,7461357673,4493334,1 EA,BRITA WATER FILTER RPLC,6025835501,3,$26.01 ,General Merchandise
,,,,,,38,$236.73 ,General Merchandise
,,,,,,,,
Invoice Date,Invoice Number,Item #,Size,Description,NDC/UPC,Ship Qty,Invoice $,Type
12/1/2025,7449961447,3464815,385 GM,AMMONIUM LACT CR 12% 385GM,45802049326,2,$67.20 ,Generic Drug
12/1/2025,7449961448,4952024,30 EA,OLANZAPINE TB 5MG 30,43598016430,5,$11.50 ,Generic Drug
12/1/2025,7449961448,5479480,15 ML,AZITHROMYCIN PT 200MG/5ML 15ML,42806014932,1,$6.75 ,Generic Drug
12/1/2025,7449961448,5668108,100 ML,CEFDINIR PT 125MG/5ML 100ML STB,68180072205,2,$25.10 ,Generic Drug
12/1/2025,7449961448,5680897,45 GM,CLOBETASOL CR 0.05% 45GM,21922001606,3,$22.35 ,Generic Drug
12/1/2025,7449961448,5680905,60 GM,CLOBETASOL CR 0.05% 60GM,21922001607,4,$13.96 ,Generic Drug
12/2/2025,7450125574,2991776,100 EA,BISOPROLOL/HCTZ TB 2.5-6.25MG 100,378050101,2,$57.10 ,Generic Drug
12/2/2025,7450125574,3464815,385 GM,AMMONIUM LACT CR 12% 385GM,45802049326,0,$0.00 ,Generic Drug
12/2/2025,7450125574,3581931,60 GM,KETOCONAZOLE CR 2% 60GM TUBE,168009960,1,$8.55 ,Generic Drug
12/2/2025,7450125574,4266888,6 ML,AZELASTINE HCL DR 0.05% 6ML,60505057804,3,$11.40 ,Generic Drug
12/2/2025,7450125574,4584207,30 EA,OLANZAPINE TB 15MG 30,55111016730,1,$4.15 ,Generic Drug
12/2/2025,7450125574,4758017,90 EA,IRBESARTAN TB 150MG 90 CPLT,31722073090,2,$11.74 ,Generic Drug
12/2/2025,7450125574,4952065,30 EA,OLANZAPINE TB 7.5MG 30,43598016530,3,$10.95 ,Generic Drug
12/2/2025,7450125574,5323159,100 EA,METHENAMINE HIPP TB 1GM 100 CPLT,65862078201,1,$21.37 ,Generic Drug
12/2/2025,7450125574,5459177,30 EA,SILDENAFIL CITRATE TB 50MG 30,13668018730,1,$6.45 ,Generic Drug
12/2/2025,7450125574,5570577,120 ML,IBUPROFEN SS 100MG/5ML 120ML BRY,59651003212,6,$25.20 ,Generic Drug
12/2/2025,7450125574,5697461,1000 EA,LEVOTHYROXINE SOD TB 112MCG 1000,16729045217,1,$72.85 ,Generic Drug
12/2/2025,7450125574,5821962,100 EA,PRAZOSIN HCL CP 2MG 100,70756043011,2,$27.50 ,Generic Drug
12/2/2025,7450125574,5845730,100 EA,DICYCLOMINE CP 10MG 100,24979020101,2,$21.90 ,Generic Drug
12/2/2025,7450125576,5821723,100 EA,ACET/BTB/CAFF TB 325-50-40 100 C3,70010014901,1,$18.10 ,Generic Drug
12/2/2025,7450125577,5240130,250 EA,OXYCOD/APAP TB 10-325MG 250    C2,47781023063,1,$64.15 ,Generic Drug
12/2/2025,7450143906,4888582,500 EA,METFORMIN HCL ER TB 500MG 500CPLT,67877015905,2,$27.10 ,Generic Drug
12/2/2025,7450143906,5964572,180 EA,SACUBITRIL/VALS TB24-26MG180,72205028018,1,$128.90 ,Generic Drug
12/2/2025,7450143906,5983705,60 EA,TICAGRELOR TB 90MG 60,67877049160,4,$111.60 ,Generic Drug
12/3/2025,7450307548,1000736,30 GM,CLOTRIMAZOLE CR 1% 30GM,51672127502,1,$2.47 ,Generic Drug
12/3/2025,7450307548,1000819,45 GM,CLOTRIMAZOLE CR 1% 45GM,51672127506,6,$64.20 ,Generic Drug
12/3/2025,7450307548,4207627,500 EA,CARVEDILOL TB 6.25MG 500,68382009305,1,$6.70 ,Generic Drug
12/3/2025,7450307548,4328407,100 EA,GLIPIZIDE/MET TB2.5-500MG 100CPLT,23155011601,1,$46.89 ,Generic Drug
12/3/2025,7450307548,4349353,1000 EA,LOSARTAN POT TB 50MG 1000,65862020299,2,$59.80 ,Generic Drug
12/3/2025,7450307548,4531570,500 EA,CEPHALEXIN CP 500MG 500,67877021905,1,$45.55 ,Generic Drug
12/3/2025,7450307548,4758017,90 EA,IRBESARTAN TB 150MG 90 CPLT,31722073090,2,$11.74 ,Generic Drug
12/3/2025,7450307548,5004353,500 EA,AMOXICILLIN CP 500MG 500,57237003105,1,$42.05 ,Generic Drug
12/3/2025,7450307548,5062849,1000 EA,HYDROCHLOROTHIAZIDE TB 25MG 1000,23155000810,2,$32.30 ,Generic Drug
12/3/2025,7450307548,5102165,1000 EA,AMLODIPINE BESYLATE TB 10MG 1000,69097012815,3,$43.20 ,Generic Drug
12/3/2025,7450307548,5167556,30 EA,VALSARTAN TB 40MG 30 CPLT,43547036703,3,$12.00 ,Generic Drug
12/3/2025,7450307548,5248737,1000 EA,FUROSEMIDE TB 20MG 1000,69315011610,1,$20.95 ,Generic Drug
12/3/2025,7450307548,5275425,1000 EA,MONTELUKAST SODIUM TB 10MG 1000,29300022010,1,$41.30 ,Generic Drug
12/3/2025,7450307548,5339213,1000 EA,LISINOPRIL TB 10MG 1000,68180098003,1,$11.40 ,Generic Drug
12/3/2025,7450307548,5411756,100 EA,INDAPAMIDE TB 1.25MG 100,62559051001,1,$9.23 ,Generic Drug
12/3/2025,7450307548,5509906,18 GM,ALBUTEROL SULFATE IN 90MCG 18GM,66993001968,18,$745.74 ,Generic Drug
12/3/2025,7450307548,5544770,1000 EA,HYDROCHLOROTHIAZIDE CP12.5MG 1000,50228014610,1,$25.15 ,Generic Drug
12/3/2025,7450307548,5560966,2 EA,EPINEPHRINE SY 0.15MG/0.3ML 2,93598527,1,$342.86 ,Generic Drug
12/3/2025,7450307548,5691696,30 ML,AZELASTINE HCL SN 137MCG 30ML NSL,59651021430,0,$0.00 ,Generic Drug
12/3/2025,7450307548,5751102,1000 EA,LOSARTAN/HCTZ TB 100-25MG 1000,33342005244,0,$0.00 ,Generic Drug
12/3/2025,7450307548,5864988,50 GM,LIDOCAINE OI 5% 50GM TOP,33342040550,3,$13.92 ,Generic Drug
12/3/2025,7450307548,5868013,500 EA,BUSPIRONE HCL TB 30MG 500,72888006605,1,$85.75 ,Generic Drug
12/3/2025,7450307548,5885637,1000 EA,ATORVASTATIN TB 40MG 1000,70377007913,2,$65.70 ,Generic Drug
12/3/2025,7450307548,5885645,1000 EA,ATORVASTATIN TB 80MG 1000,70377008013,1,$60.05 ,Generic Drug
12/3/2025,7450307548,5887591,500 EA,BUPROPION HCL XL TB 150MG 500 1/D,50228014405,1,$27.13 ,Generic Drug
12/3/2025,7450307548,5913520,500 EA,METOPROLOL SUCC ER TB 25MG 500,70010078005,3,$63.00 ,Generic Drug
12/3/2025,7450307548,5913546,500 EA,METOPROLOL SUCC ER TB 200MG 500,70010078305,1,$55.66 ,Generic Drug
12/3/2025,7450307548,5923776,90 EA,OLMESARTAN MEDOXOMIL TB 40MG 90,43547030109,0,$0.00 ,Generic Drug
12/3/2025,7450307548,5964572,180 EA,SACUBITRIL/VALS TB24-26MG180,72205028018,0,$0.00 ,Generic Drug
12/3/2025,7450307548,6045918,500 EA,CLOPIDOGREL TB 75MG 500,43598012105,3,$71.55 ,Generic Drug
12/3/2025,7450355854,5751102,1000 EA,LOSARTAN/HCTZ TB 100-25MG 1000,33342005244,1,$79.70 ,Generic Drug
12/3/2025,7450355856,5751854,30 EA,MEMANTINE HCL ER CP 28MG 30,70436005704,1,$14.85 ,Generic Drug
12/3/2025,7450355856,5758685,1000 EA,PROPRANOLOL TB 20MG 1000,69238207807,1,$46.22 ,Generic Drug
12/3/2025,7450355856,5808076,90 EA,NEBIVOLOL TB 5MG 90,43547052509,2,$11.60 ,Generic Drug
12/3/2025,7450355856,6046528,473 ML,PROMETHAZINE SL 6.25MG/5ML 473ML,121185416,1,$14.72 ,Generic Drug
12/3/2025,7450355857,5776976,60 EA,LACOSAMIDE TB 200MG 60       C5,62332017460,1,$29.60 ,Generic Drug
12/3/2025,7450355857,5776992,60 EA,LACOSAMIDE TB 100MG 60       C5,62332017260,2,$39.60 ,Generic Drug
12/4/2025,7450527158,5547898,90 EA,PREGABALIN CP 25MG 90          C5,69238131009,2,$10.50 ,Generic Drug
12/4/2025,7450527160,2464279,15 ML,PREDNISOLONE ACET DR 1% 15ML SUSP,61314063715,3,$163.92 ,Generic Drug
12/4/2025,7450527160,4020350,16 GM,FLUTICASONE PROP SN 50MCG 16GM,60505082901,5,$23.35 ,Generic Drug
12/4/2025,7450527160,4266888,6 ML,AZELASTINE HCL DR 0.05% 6ML,60505057804,1,$3.80 ,Generic Drug
12/4/2025,7450527160,4309498,10 ML,DORZLMD/TIMOL DR22.3-6.8MG/ML10ML,24208048610,2,$16.10 ,Generic Drug
12/4/2025,7450527160,4937595,12X1EA,FLUCONAZOLE TB 150MG 12X1UD,57237000511,1,$2.43 ,Generic Drug
12/4/2025,7450527160,5301122,1000 EA,OMEPRAZOLE CP 40MG 1000 DR,68462039710,1,$49.20 ,Generic Drug
12/4/2025,7450527160,5501663,210 ML,ATOVAQUONE SS 750MG/5ML 210ML,31722062921,1,$130.05 ,Generic Drug
12/4/2025,7450527160,5552120,100 EA,ATENOLOL/CHLORTH TB 50-25MG 100,70710116701,1,$20.00 ,Generic Drug
12/4/2025,7450527160,5664263,7.5 ML,CIPRO/DEX DR 0.3-0.1% 7.5ML OTSS,43598032675,2,$175.40 ,Generic Drug
12/4/2025,7450527160,5966379,3 ML,MOXIFLOXACIN HCL DR 0.5% 3ML,70069008101,1,$5.10 ,Generic Drug
12/4/2025,7450527160,6042857,30 EA,PRUCALOPRIDE TB 2MG 30,70748039001,1,$27.95 ,Generic Drug
12/4/2025,7450527160,6044291,180 EA,SACUBITRIL/VALS TB 24-26MG 180,43598064318,1,$161.15 ,Generic Drug
12/4/2025,7450548620,3719796,500 EA,LISINOPRIL TB 2.5MG 500,68180051202,1,$5.65 ,Generic Drug
12/4/2025,7450548620,4518791,50 ML,ONDANSETRON HCL SL 4MG/5ML 50ML,65162069179,0,$0.00 ,Generic Drug
12/4/2025,7450548620,5528872,30 EA,RIVASTIGMINE TD SYS AP 9.5/24 30,65162082634,1,$44.67 ,Generic Drug
12/4/2025,7450548620,5548458,100 EA,POTASSIUM CL TB 10MEQ 100 ER,832532411,1,$17.55 ,Generic Drug
12/4/2025,7450548620,5673827,8.5 GM,ALBUTEROL SULFATE IN 90MCG 8.5GM,68180096301,25,$325.00 ,Generic Drug
12/4/2025,7450548620,5748868,200 EA,CALCIUM ACETATE CP 667MG 200,16571081320,1,$48.35 ,Generic Drug
12/5/2025,7450717502,3464815,385 GM,AMMONIUM LACT CR 12% 385GM,45802049326,0,$0.00 ,Generic Drug
12/5/2025,7450717502,3482361,2X140GM,AMMONIUM LACT CR 12% 2X140GM,51672130104,6,$100.80 ,Generic Drug
12/5/2025,7450717502,3664125,90 GM,CICLOPIROX CR 0.77% 90GM TUBE,51672131808,3,$30.15 ,Generic Drug
12/5/2025,7450717502,3963295,500 EA,SERTRALINE HCL TB 25MG 500,65862001105,2,$23.70 ,Generic Drug
12/5/2025,7450717502,4020350,16 GM,FLUTICASONE PROP SN 50MCG 16GM,60505082901,24,$112.08 ,Generic Drug
12/5/2025,7450717502,4295119,100 EA,LAMOTRIGINE TB 100MG 100,65862022801,2,$10.50 ,Generic Drug
12/5/2025,7450717502,4396321,3X28EA,NORETHINDRONE TB 0.35MG 3X28,68462030529,2,$68.00 ,Generic Drug
12/5/2025,7450717502,5138482,1000 EA,QUETIAPINE FUMARATE TB 25MG 1000,67877024210,1,$19.25 ,Generic Drug
12/5/2025,7450717502,5140785,1000 EA,QUETIAPINE FUMARATE TB 50MG 1000,67877024910,1,$16.88 ,Generic Drug
12/5/2025,7450717502,5142773,1000 EA,QUETIAPINE FUMARATE TB 100MG 1000,67877025010,1,$26.85 ,Generic Drug
12/5/2025,7450717502,5167598,90 EA,VALSARTAN TB 320MG 90 CPLT,43547037009,2,$19.44 ,Generic Drug
12/5/2025,7450717502,5248844,500 EA,MEMANTINE HCL TB 10MG 500 CPLT,33342029815,2,$24.78 ,Generic Drug
12/5/2025,7450717502,5255898,500 EA,PIOGLITAZONE HCL TB 45MG 500,33342005615,1,$31.88 ,Generic Drug
12/5/2025,7450717502,5256136,1000 EA,ESCITALOPRAM TB 10MG 1000,43547028111,2,$45.50 ,Generic Drug
12/5/2025,7450717502,5477088,1000 EA,SIMVASTATIN TB 20MG 1000,70377000315,1,$26.95 ,Generic Drug
12/5/2025,7450717502,5478193,4 EA,ESTRADIOL TD SYS AP0.0375MG/24H 4,781712254,1,$63.00 ,Generic Drug
12/5/2025,7450717502,5512298,500 EA,PIOGLITAZONE HCL TB 30MG 500,57237022005,1,$40.55 ,Generic Drug
