Invoice Date,Invoice Number,Item #,Size,Description,NDC/UPC,Ship Qty,Invoice $,Type
3/13/2026,7464827249,5756432,30 EA,LIDOCAINE AP 4% 30,536120207,5,$161.75 ,OTC Drug
3/13/2026,7464827249,5760475,200 EA,CENTRUM SILVER TB 200 MEN 50+,5734075870,2,$39.18 ,OTC Drug
3/13/2026,7464827251,1292697,12 EA,ALKA-SELTZER TB 324MG 12 BLUE EFF,16500004019,4,$11.72 ,OTC Drug
3/13/2026,7464827251,2803997,15 ML,VISINE TEARS DR 1% 15ML,74300001067,4,$29.24 ,OTC Drug
3/13/2026,7464827251,2897171,160 EA,TUMS ULTRA CW 1000MG 160 ASTD BRY,135018114,3,$30.39 ,OTC Drug
3/13/2026,7464827251,5121231,14 EA,NICOTINE TD AP 14MG/24HR 14 STEP2,43598044774,3,$88.35 ,OTC Drug
3/13/2026,7464827251,5393004,100 EA,UNISOM GC 50MG 100 SFG,41167000652,2,$31.64 ,OTC Drug
3/13/2026,7464827251,5560156,150 GM,VOLTAREN GL 1% 150GM TOP,67815204,2,$43.92 ,OTC Drug
3/13/2026,7464827251,5564331,5 ML,LDR EYE ITCH RELIEF DR 0.025% 5ML,70000052201,0,$0.00 ,OTC Drug
3/13/2026,7464827251,5634027,15 ML,VISINE LUBRICANT EYE DR 1% 15ML,12547049376,4,$37.12 ,OTC Drug
3/13/2026,7464827251,5634068,15 ML,VISINE EYE HYDRT DR 0.05-1% 15ML,12547049384,0,$0.00 ,OTC Drug
3/13/2026,7464827251,5756432,30 EA,LIDOCAINE AP 4% 30,536120207,8,$258.80 ,OTC Drug
3/13/2026,7464827251,5795588,237 ML,ROBAFEN DM SR 200-20MG/20ML 237ML,904722359,4,$13.92 ,OTC Drug
3/13/2026,7464827251,5843206,4.0 OZ,TYLENOL PRECISE CLNG CR4.0OZP/RLV,74300049420,1,$10.00 ,OTC Drug
3/13/2026,7464845908,5755798,15 ML,DRISTAN SN 0.05% 15ML NSL DEC,50024043100,0,$0.00 ,OTC Drug
3/14/2026,7464879066,1131150,180 EA,NM VITAMIN E CP 400U 180 DL-ALPHA,31604011602,3,$40.98 ,OTC Drug
3/14/2026,7464879066,3544483,90 EA,TRIPLE OMEGA COMPLEX 3-6-9 GC 90,40985022874,4,$34.28 ,OTC Drug
3/14/2026,7464879066,4212841,300 EA,BAYER REGIMEN TB 81MG 300 EZCP,12843053642,2,$27.48 ,OTC Drug
3/14/2026,7464879066,5755798,15 ML,DRISTAN SN 0.05% 15ML NSL DEC,50024043100,6,$20.34 ,OTC Drug
3/14/2026,7464879071,5282066,60 EA,NT APPLE CIDER VINEGAR CP600MG 60,40093010200,2,$12.60 ,OTC Drug
3/14/2026,7464879071,5347398,100 EA,SDNE VITA E  GC 400IU 100 H/P,40093010277,1,$7.31 ,OTC Drug
3/14/2026,7464879071,5354196,60 ML,TYLENOL INFT SS160MG/5ML 60ML CHY,50580059901,3,$27.78 ,OTC Drug
3/14/2026,7464879071,5516224,40 EA,LDR ALCOHOL ISOPRO PA 70% 40,70000002601,5,$18.25 ,OTC Drug
3/14/2026,7464879071,5555032,250 EA,IBUPROFEN TB 200MG 250,904674770,2,$10.00 ,OTC Drug
3/14/2026,7464879071,5876123,296 ML,LDR MAGNESIUM CIT SL 296ML CHY,70000066001,2,$2.80 ,OTC Drug
3/14/2026,7464879071,5876131,296 ML,LDR MAGNESIUM CIT SL 296ML GRP,70000065901,3,$4.20 ,OTC Drug
3/16/2026,7465085957,5555032,250 EA,IBUPROFEN TB 200MG 250,904674770,2,$10.00 ,OTC Drug
3/17/2026,7465282933,3570140,25 EA,HALLS C/DR LZ 25 H/LMN SF,12546062213,5,$11.85 ,OTC Drug
3/17/2026,7465282933,4167987,160 EA,ADVIL GC 200MG 160 LQGL,573016989,2,$41.04 ,OTC Drug
3/17/2026,7465282933,5883624,5 ML,KETOTIFEN DR 0.025% 5ML,72485061710,2,$14.30 ,OTC Drug
3/17/2026,7465282939,3544863,240 ML,IBUPROFEN CHILD SS 100MG/5ML240ML,904530909,5,$30.30 ,OTC Drug
3/17/2026,7465282939,4336756,30 EA,BIOGLAN KIDS SMT CW 30 OM3 BRY,47125080505,2,$13.62 ,OTC Drug
3/17/2026,7465282939,4994687,60 EA,NWY OREGANO OIL CP 60 VCAPS,33674015181,1,$13.21 ,OTC Drug
3/17/2026,7465282939,5605167,120 EA,MELATONIN TB 10MG 120 SLP/SPT,40985028028,3,$23.04 ,OTC Drug
3/17/2026,7465282939,5931290,200 EA,EXCEDRIN ES TB 250-250-65MG 200,67820303,2,$34.50 ,OTC Drug
3/17/2026,7465282939,5977350,354 ML,VICKS FORMULA 44 LQ 354ML COUGH,23900003916,2,$19.38 ,OTC Drug
3/18/2026,7465467545,4085833,18 EA,IMODIUM M/S RLF TB 2-125MG 18CPLT,50580033818,3,$30.24 ,OTC Drug
3/18/2026,7465467545,5347380,60 EA,SDNE VITA C/RH TB 1000MG 60 TR,40093010391,3,$19.14 ,OTC Drug
3/18/2026,7465467546,1098011,133 ML,ENEMA EN 133ML ADULT,132020140,2,$2.42 ,OTC Drug
3/18/2026,7465467546,5441951,5 EA,LDR LIDOCAIN PRLF AP 4% 5 MS,70000036601,5,$21.65 ,OTC Drug
3/18/2026,7465467546,5984158,24 EA,VICKS DQD/NQD PK24LQC C/SN SVRCNG,84126036524,1,$15.40 ,OTC Drug
3/19/2026,7465663343,4810354,15 ML,DEBROX KT 6.5% 15ML,42037010479,1,$7.41 ,OTC Drug
3/19/2026,7465663343,5437900,0.51OZ,NT LEMONGRASS OIL 0.51OZ,54379000000,3,$13.05 ,OTC Drug
3/19/2026,7465663343,5474101,15 ML,ARTIFICIAL TRS DR 0.2-0.2-1% 15ML,57896018105,24,$108.72 ,OTC Drug
3/19/2026,7465663343,5504212,48 EA,VICKS NQ/DQ SVR C/F GC 48 LQC,23900003956,2,$40.10 ,OTC Drug
3/19/2026,7465663343,5573563,3 EA,CARMEX DAILY CARE 3 SPF15 A/FLVRS,83078000964,3,$10.14 ,OTC Drug
3/19/2026,7465663343,5605852,50 EA,ALIGN KIDS PRBTC CW 50 MFRT GMM,37000049281,1,$13.54 ,OTC Drug
3/19/2026,7465663343,5666995,180 EA,CALCIUM VITA D3 TB 600MG-400U 180,80681013901,6,$25.50 ,OTC Drug
3/19/2026,7465663343,5756432,30 EA,LIDOCAINE AP 4% 30,536120207,12,$388.20 ,OTC Drug
3/19/2026,7465663343,5785365,6 EA,THERAFLU FLU RELIEF PK 6 H/LMN,67792102,4,$28.44 ,OTC Drug
3/19/2026,7465663343,5791595,5 EA,CARMEX DAILY CARE 5 SPF15 A/FLVRS,83078001411,3,$12.81 ,OTC Drug
3/19/2026,7465663343,5891171,2 GM,LDR DOCOSANOL CR 10% 2GM,70000067201,3,$29.16 ,OTC Drug
3/19/2026,7465663345,1097682,3.5 GM,LACRI-LUBE OI 3.5GM SOP OPTH,23031204,10,$106.90 ,OTC Drug
3/19/2026,7465663345,1371392,50 EA,GLYCERIN SU 50 ADULT JAR,132007950,3,$10.02 ,OTC Drug
3/19/2026,7465663345,2146777,28 GM,HYDROCORTISONE OI 1% 28GM,45802027603,3,$8.40 ,OTC Drug
3/19/2026,7465663345,4218137,90 EA,NM VITAMIN D GC 2000U 90 SFG,31604002585,2,$14.80 ,OTC Drug
3/19/2026,7465663345,4560165,113 GM,ODOR-EATERS FT/SNKR AR 113GM PWD,10157464501,0,$0.00 ,OTC Drug
3/19/2026,7465663345,5392949,6.5 GM,CAMPHO-PHENIQUE GL 10.8-4.7%6.5GM,69536010823,4,$10.84 ,OTC Drug
3/19/2026,7465663345,5490156,120 EA,OMEGA-3 2100 GC 120 ORN SFG,50001044903,2,$62.52 ,OTC Drug
3/19/2026,7465663345,5581483,42.5 GM,LDR CAPSAICIN CR 0.1% 42.5GM,70000054901,2,$11.24 ,OTC Drug
3/19/2026,7465663345,5962105,3.5 GM,LDR LUB EYE OI42.5-57.3% 3.5GM PF,70000072401,3,$12.48 ,OTC Drug
3/19/2026,7465684830,3577426,4 EA,BENGAY ULT STRN PAIN RLF AP 4 LRG,74300008149,0,$0.00 ,OTC Drug
3/20/2026,7465857311,4560165,113 GM,ODOR-EATERS FT/SNKR AR 113GM PWD,10157464501,2,$6.66 ,OTC Drug
3/20/2026,7465857312,4391207,180 ML,MUCINEX F/MAX DM LQ 100-5/5 180ML,63824001966,2,$23.40 ,OTC Drug
3/20/2026,7465857312,4528477,6 EA,SALONPAS AP 0.025-1.25% 6 GEL HOT,46581087006,3,$17.19 ,OTC Drug
3/20/2026,7465857312,5232921,225EA,TYLENOL ARTH TB 650MG 225 ER CPLT,50580078325,2,$44.16 ,OTC Drug
3/20/2026,7465857312,5234836,6 EA,SALONPAS AP 10-6-3.1% 6 LARGE,46581021006,5,$20.05 ,OTC Drug
3/20/2026,7465857312,5308036,24 EA,TYLENOL ARTH TB 650MG 24 ER CPLT,50580078324,8,$31.20 ,OTC Drug
3/20/2026,7465857312,5354022,120 ML,TYLENOL CHD CLD/CGHST SS120ML BGM,50580019401,3,$20.85 ,OTC Drug
3/20/2026,7465857312,5382718,88 ML,SALONPAS LIDOCAINE RL 4% 88ML TOP,55328090103,2,$13.36 ,OTC Drug
3/20/2026,7465857312,5492368,113 GM,BENGAY CR 30-10-4% 113GM USTR,74300008194,4,$29.60 ,OTC Drug
3/20/2026,7465857312,5666995,180 EA,CALCIUM VITA D3 TB 600MG-400U 180,80681013901,8,$34.00 ,OTC Drug
3/20/2026,7465857312,5684733,100 EA,TYLENOL ARTHRITIS TB 650MG 100,50580078332,6,$72.90 ,OTC Drug
3/20/2026,7465857312,5700885,125 EA,CENTRUM SILVER TB 125 ADULTS 50+,5734046391,3,$38.52 ,OTC Drug
3/20/2026,7465857312,5702493,65 EA,CENTRUM SILVER TB 65 WOMEN 50+,5734075665,3,$25.68 ,OTC Drug
3/20/2026,7465857312,5750682,200 EA,CENTRUM SILVER TB 200 WOMEN 50+,5734075671,2,$39.34 ,OTC Drug
3/20/2026,7465857312,5750708,200 EA,CENTRUM TB 200 WOMEN,5734075571,2,$39.34 ,OTC Drug
3/20/2026,7465857312,5760467,120 EA,CENTRUM TB 120 WOMEN,5734075592,3,$35.25 ,OTC Drug
3/20/2026,7465857312,5792338,50 EA,TYLENOL ARTH TB 650MG 50 ER CPLT,50580078331,6,$46.20 ,OTC Drug
3/20/2026,7465857313,1590280,40 EA,ADVIL CLD/SIN TB 30-200MG 40 CPLT,573018021,2,$23.42 ,OTC Drug
3/20/2026,7465857313,1590298,20 EA,ADVIL CLD/SIN TB 30-200MG 20 CPLT,573018010,2,$13.58 ,OTC Drug
3/20/2026,7465857313,4934089,100 EA,CLASSIC PRENATAL TB 100,536406301,6,$27.30 ,OTC Drug
3/20/2026,7465857313,5233051,24 EA,IMODIUM AD GC 2MG 24 SFG,50580036702,2,$25.66 ,OTC Drug
3/20/2026,7465857313,5326814,24 EA,ALKA-SELTZER TB 24 EFF ES,16500056676,2,$10.54 ,OTC Drug
3/20/2026,7465857313,5434287,10 EA,ADVIL MULTI-SYMPTOM COLD/FLU TB10,5730019010,2,$12.06 ,OTC Drug
3/20/2026,7465857313,5791595,5 EA,CARMEX DAILY CARE 5 SPF15 A/FLVRS,83078001411,3,$12.81 ,OTC Drug
3/20/2026,7465857313,5931282,100 EA,EXCEDRIN ES TB 250-250-65MG 100,67200204,2,$25.52 ,OTC Drug
3/21/2026,7465912370,4474474,1000 EA,ASPIRIN TB 1000 81MG,16103035611,1,$4.83 ,OTC Drug
3/21/2026,7465912370,4913935,100 EA,BAYER ASPIRIN TB 325MG 100EC CPLT,280211010,5,$37.70 ,OTC Drug
3/21/2026,7465912370,4949434,14 EA,NEXIUM 24H CP 20MG 14,573245014,3,$33.78 ,OTC Drug
3/21/2026,7465912370,4980942,118 ML,ACET CHD SS 160MG/5ML 118ML GRAPE,45802020126,12,$32.40 ,OTC Drug
3/21/2026,7465912370,5222070,24 EA,TYLENOL TB 650MG 24 ER CPLT 8H,50580030901,4,$16.08 ,OTC Drug
3/21/2026,7465912370,5557442,120 EA,ASPIRIN TB 81MG 120 EC,536123441,6,$10.50 ,OTC Drug
3/21/2026,7465912372,3286267,0.5 OZ,REFRESH LIQUIGEL DR 1% 0.5OZ,23920515,2,$19.68 ,OTC Drug
3/21/2026,7465912372,4254926,20 EA,MOTRIN PM TB 38-200MG 20 CPLT,450056320,4,$18.00 ,OTC Drug
3/23/2026,7466118426,5564331,5 ML,LDR EYE ITCH RELIEF DR 0.025% 5ML,70000052201,6,$24.72 ,OTC Drug
3/23/2026,7466118427,5915046,42 EA,LDR ESOMEPRAZOLE MG TB 20MG 42 DR,70000069502,1,$10.30 ,OTC Drug
3/23/2026,7466118428,2311561,90 EA,NAT B OMEGA 3 GC 1000MG 90 SFG,54629089309,3,$26.19 ,OTC Drug
3/23/2026,7466118428,2824100,32 EA,BAYER REGIMEN TB 81MG 32 EC,280210032,5,$11.30 ,OTC Drug
3/23/2026,7466118428,5350079,60 EA,SDNE MELATONIN TD 12MG 60 BRY,40093010234,6,$31.26 ,OTC Drug
3/23/2026,7466118428,5529540,50 EA,NB ANXIETY + STRESS RELIEF TB 50,74312000491,1,$14.43 ,OTC Drug
3/23/2026,7466118428,5656632,236 ML,NYQUIL SVR C/F LQ 236ML HNY,23900004163,2,$20.28 ,OTC Drug
3/23/2026,7466118428,5876131,296 ML,LDR MAGNESIUM CIT SL 296ML GRP,70000065901,5,$7.00 ,OTC Drug
3/23/2026,7466118428,5892062,355 ML,MYLANTA ANTACID+ANTI-GAS LQ 355ML,62372500112,4,$22.96 ,OTC Drug
3/24/2026,7466329124,5634068,15 ML,VISINE EYE HYDRT DR 0.05-1% 15ML,12547049384,4,$22.72 ,OTC Drug
3/24/2026,7466329125,3577426,4 EA,BENGAY ULT STRN PAIN RLF AP 4 LRG,74300008149,2,$13.64 ,OTC Drug
3/24/2026,7466329126,4474474,1000 EA,ASPIRIN TB 1000 81MG,16103035611,1,$4.83 ,OTC Drug
3/24/2026,7466329126,5347380,60 EA,SDNE VITA C/RH TB 1000MG 60 TR,40093010391,4,$25.52 ,OTC Drug
3/24/2026,7466329126,5477203,500 EA,ACETAMINOPHEN TB500MG 500 ES CPLT,904672040,1,$8.00 ,OTC Drug
3/24/2026,7466329129,2146777,28 GM,HYDROCORTISONE OI 1% 28GM,45802027603,5,$14.00 ,OTC Drug
3/24/2026,7466329129,2163954,44 ML,DEEP SEA SN 0.65% 44ML NSL,904386575,12,$13.80 ,OTC Drug
3/24/2026,7466329129,4453296,500 EA,VITAMIN D3 TB 1000U 500 ES VSZ,40985027139,3,$23.04 ,OTC Drug
3/24/2026,7466329129,5057617,28 GM,TRIPLE ANTIBIOTIC OI 28GM,45802014303,5,$13.75 ,OTC Drug
3/24/2026,7466329129,5260906,10 EA,XYZAL TB 5MG 10,41167035100,2,$14.80 ,OTC Drug
3/24/2026,7466329129,5487871,177 ML,LDR SORE THROAT SN 1.4% 177ML CHY,70000045801,1,$1.81 ,OTC Drug
3/24/2026,7466329129,5795000,500 EA,ALLERGY RELIEF TB 10MG 500 24H,49483069250,4,$41.40 ,OTC Drug
3/24/2026,7466329129,5876115,296 ML,LDR MAGNESIUM CIT SL 296ML LMN,70000066101,3,$4.20 ,OTC Drug
3/25/2026,7466518199,2146777,28 GM,HYDROCORTISONE OI 1% 28GM,45802027603,4,$11.20 ,OTC Drug
3/25/2026,7466518199,3638251,240 ML,IMODIUM AD LQ 1MG/7.5ML 240ML,450013408,4,$33.80 ,OTC Drug
3/25/2026,7466518199,5057617,28 GM,TRIPLE ANTIBIOTIC OI 28GM,45802014303,6,$16.50 ,OTC Drug
3/25/2026,7466518199,5485768,1000 EA,ACETAMINOPHEN TB 500MG 1000 ES,904673080,3,$51.00 ,OTC Drug
3/25/2026,7466518199,5889779,144X.9GM,TRIPLE ANTIBIOTIC PK 144X0.9GM,57896014314,1,$9.18 ,OTC Drug
3/25/2026,7466518201,1143387,360 ML,PHILLIPS MOM SS 360ML ORIG,12843035302,3,$17.58 ,OTC Drug
3/25/2026,7466518201,1143395,769 ML,PHILLIPS MOM SS 769ML ORIGINAL,12843035303,2,$16.88 ,OTC Drug
3/25/2026,7466518201,2558344,15 ML,REFRESH TEARS DR 0.5% 15ML,23079815,1,$9.31 ,OTC Drug
3/25/2026,7466518201,2713543,30 EA,PHILLIPS LIQUI-GEL GC 100MG 30,12843003520,3,$13.08 ,OTC Drug
3/25/2026,7466518201,3534963,24 EA,PHILLIPS CAPLETS 500MG TB 24,12843051673,3,$14.70 ,OTC Drug
3/25/2026,7466518201,3727732,15 ML,REFRESH OPTIVE DR 0.5% 15ML,23324015,3,$33.15 ,OTC Drug
3/25/2026,7466518201,4498804,60 EA,NM VITAMIN B-12 GC 3000MCG 60 SFG,31604002720,2,$25.16 ,OTC Drug
3/25/2026,7466518201,4580908,60 EA,PHILLIPS COLON HLTH CP 60 PRBTC,12843054120,2,$44.46 ,OTC Drug
3/25/2026,7466518201,4740577,118 ML,PHILLIPS MOM LQ 1200MG/15ML 118ML,12843055104,3,$8.31 ,OTC Drug
3/25/2026,7466518201,5438775,80 EA,TUMS CW 750MG 80 MELON BERRY SF,7667038872,1,$6.46 ,OTC Drug
3/25/2026,7466518201,5521166,120 EA,MAGNESIUM OXIDE TB 400MG 120,10006073038,6,$15.00 ,OTC Drug
3/25/2026,7466518201,5551882,10 ML,REFRESH RELIEVA DR 0.9-0.5% 10ML,23663010,3,$35.85 ,OTC Drug
3/25/2026,7466518201,5700919,65 EA,CENTRUM SILVER TB 65 MEN 50+,5734075865,0,$0.00 ,OTC Drug
3/26/2026,7466716725,5493341,20 EA,PAMPRIN TB15-500-25MG 20 M/S CPLT,71687030031,0,$0.00 ,OTC Drug
3/26/2026,7466716725,5500483,24 EA,PAMPRIN MAX TB250-250-65MG 24CPLT,71687030066,3,$12.39 ,OTC Drug
3/26/2026,7466716725,5573563,3 EA,CARMEX DAILY CARE 3 SPF15 A/FLVRS,83078000964,4,$13.52 ,OTC Drug
3/26/2026,7466716726,3727138,100 EA,CINNAMON CP 1000MG 100,11845014651,2,$7.46 ,OTC Drug
3/26/2026,7466716726,3778073,1X6EA,TEATREE ULTIMATE SOAK PK6,92437030780,1,$8.90 ,OTC Drug
3/26/2026,7466716726,4811857,15 ML,DEBROX DR 6.5% 15ML,42037010478,2,$11.54 ,OTC Drug
3/26/2026,7466716726,5053178,510 GM,PEG 3350 PW 17GM/DOSE 510GM,536105227,12,$120.00 ,OTC Drug
3/26/2026,7466716726,5208749,60 EA,MAGNESIUM CITRATE TB 400MG 60,35046000320,4,$23.08 ,OTC Drug
3/26/2026,7466716726,5348099,60 EA,SDNE VALERIAN ROOT CP 1200MG 60,40093010271,3,$14.22 ,OTC Drug
3/26/2026,7466716726,5798848,118 ML,ROBAFEN DM SR 200-20MG/20ML 118ML,904722320,10,$16.50 ,OTC Drug
3/26/2026,7466716726,5811112,56 GM,CORTIZONE-10 OI 1% 56GM I/RLF,41167000255,2,$14.02 ,OTC Drug
3/26/2026,7466716726,5889779,144X.9GM,TRIPLE ANTIBIOTIC PK 144X0.9GM,57896014314,1,$9.18 ,OTC Drug
3/26/2026,7466716726,5977350,354 ML,VICKS FORMULA 44 LQ 354ML COUGH,23900003916,2,$19.38 ,OTC Drug
3/26/2026,7466716726,6117394,40 EA,TYLENOL GC 500MG 40 LQGL ES,50580046940,0,$0.00 ,OTC Drug
3/26/2026,7466716726,6117402,75 EA,TYLENOL GC 500MG 75 LQGL ES,50580046975,0,$0.00 ,OTC Drug
3/26/2026,7466735794,5474101,15 ML,ARTIFICIAL TRS DR 0.2-0.2-1% 15ML,57896018105,0,$0.00 ,OTC Drug
3/27/2026,7466903050,3912961,473 ML,CALCIUM CARB SS 1250MG/5ML 473ML,121076616,1,$10.20 ,OTC Drug
3/27/2026,7466903050,5167135,30X0.7ML,SYSTANE DR 30X0.7MLUD OPTH PF,65043133,3,$35.43 ,OTC Drug
3/27/2026,7466903050,5720974,20 EA,MUCINEX SORE THROAT LZ 2.4MG 20,72854026120,3,$7.89 ,OTC Drug
3/27/2026,7466903050,5721063,20 EA,MUCINEX LZ 2MG 20 ELDBRY WLDCH,72854026220,3,$8.04 ,OTC Drug
3/27/2026,7466903050,5838073,400 EA,ACETAMINOPHEN TB650MG 400 ER CPLT,904731427,1,$32.85 ,OTC Drug
3/27/2026,7466903051,3012077,90 EA,CALCIUM/MAGNESIUM/ZINC TB 90,40985022263,3,$11.52 ,OTC Drug
3/27/2026,7466903051,3592367,20 EA,MUCINEX DM TB 600-30MG 20,63824005632,2,$26.78 ,OTC Drug
3/27/2026,7466903051,4391207,180 ML,MUCINEX F/MAX DM LQ 100-5/5 180ML,63824001966,2,$23.40 ,OTC Drug
3/27/2026,7466903051,5435318,90 EA,MELATONIN CW 10MG 90 GMM STB,47469007331,3,$35.22 ,OTC Drug
3/27/2026,7466903051,5439393,354 ML,VICKS NYQUIL VAPOCOOL LQ354ML SVR,23900003941,2,$23.42 ,OTC Drug
3/27/2026,7466903051,5505979,40 EA,NT WOMENS PROBIOTIC CP 40 CRBRY,40093011212,2,$16.60 ,OTC Drug
3/27/2026,7466903051,5877659,50 EA,SDNE MAG GLYCINATE CP 665MG 50,40093014080,2,$13.58 ,OTC Drug
3/27/2026,7466903051,5973078,300 EA,OYSTER SH CALC/D TB 500-200 300,904546072,5,$33.00 ,OTC Drug
3/28/2026,7466953612,5931316,24 EA,EXCEDRIN MGR TB250-250-65MG24CPLT,67204201,2,$9.02 ,OTC Drug
3/28/2026,7466953612,5931324,100 EA,EXCEDRIN MGR TB250-250-65MG 100,67204204,1,$12.41 ,OTC Drug
3/28/2026,7466953612,5931332,24 EA,EXCEDRIN ES TB250-250-65MG24 CPLT,67200201,1,$4.64 ,OTC Drug
3/28/2026,7466953614,3380219,30X6EA,DIABETES HEALTH PACK 30X6,31604001020,4,$67.92 ,OTC Drug
3/28/2026,7466953614,3997178,100 EA,LORATADINE TB 10MG 100,51660052601,3,$16.38 ,OTC Drug
3/28/2026,7466953614,4133062,30 EA,LORATADINE TB 10MG 30,45802065065,4,$10.76 ,OTC Drug
3/28/2026,7466953614,4332367,2X15ML,REFRESH TEARS DR 0.5% 2X15ML,23079801,2,$28.02 ,OTC Drug
3/28/2026,7466953614,5370937,60 EA,SDNE VITA E  GC 1000U 60 H/P SFG,40093014005,4,$37.32 ,OTC Drug
3/28/2026,7466953614,5618251,369 GM,REGULOID PW 100% 369GM ORIG CRSE,80681009500,4,$31.60 ,OTC Drug
3/28/2026,7466953614,5700935,100 EA,CENTRUM SILVER TB 100 MEN 50+,5734075850,3,$35.25 ,OTC Drug
3/28/2026,7466953614,5750674,120 EA,CENTRUM MEN TB 120,5734075792,3,$35.25 ,OTC Drug
3/28/2026,7466953614,5756432,30 EA,LIDOCAINE AP 4% 30,536120207,12,$388.20 ,OTC Drug
3/28/2026,7466953614,5795588,237 ML,ROBAFEN DM SR 200-20MG/20ML 237ML,904722359,2,$6.96 ,OTC Drug
3/28/2026,7466953614,5814611,100 EA,ONE A DAY WOMENS TB 100,1650059580,3,$31.11 ,OTC Drug
3/28/2026,7466953614,5912696,3X10EA,ROLAIDS ES CW 3X10 MINT ES,20112000451,2,$4.34 ,OTC Drug
3/30/2026,7467159805,5700919,65 EA,CENTRUM SILVER TB 65 MEN 50+,5734075865,3,$25.68 ,OTC Drug
3/30/2026,7467159807,2239085,32 EA,UNISOM GC 50MG 32,41167006103,2,$16.20 ,OTC Drug
3/30/2026,7467159807,3599412,15 ML,CLEAR EYES SNL RLF DR 15ML,78112065920,4,$14.80 ,OTC Drug
3/30/2026,7467159807,5293758,100 EA,NT TRIPLE MAG CX CP 400MG 100 RRL,40093010152,4,$34.64 ,OTC Drug
3/30/2026,7467159807,5490024,100 EA,BISACODYL TB 5MG 100 EC,904674860,6,$12.30 ,OTC Drug
3/30/2026,7467159807,5751540,200 EA,CALCIUM ACETATE TB 667MG 200,536133632,2,$52.70 ,OTC Drug
3/31/2026,7467360850,5493341,20 EA,PAMPRIN TB15-500-25MG 20 M/S CPLT,71687030031,3,$9.36 ,OTC Drug
3/31/2026,7467360852,5474101,15 ML,ARTIFICIAL TRS DR 0.2-0.2-1% 15ML,57896018105,3,$16.71 ,OTC Drug
3/31/2026,7467360853,2922698,45 GM,ARNICARE ARNICA GL 45GM,220900054,3,$16.14 ,OTC Drug
3/31/2026,7467360853,5281530,100 EA,NT GINKGO BILOBA CP 120MG 100 RRL,40093010158,3,$33.87 ,OTC Drug
3/31/2026,7467360854,1099811,120 ML,PEPTO-BISMOL SS 262/15 120ML ORIG,37000003201,3,$6.66 ,OTC Drug
3/31/2026,7467360854,1832757,30 EA,PEPTO-BISMOL CW 262MG 30 CHERRY,37000001804,3,$16.41 ,OTC Drug
3/31/2026,7467360854,3135340,60 EA,MELATONIN TB 3MG 60,51991001406,3,$12.03 ,OTC Drug
3/31/2026,7467360854,3580404,500 EA,LORATADINE TB 10MG 500 ALG,51660052605,4,$127.40 ,OTC Drug
3/31/2026,7467360854,4592499,473 ML,HYSEPT SL 0.25% 473ML,39328006325,2,$30.56 ,OTC Drug
3/31/2026,7467360854,4774147,20 EA,ADVIL ALG/C RLF TB 10-4-200MG 20,573019620,3,$25.98 ,OTC Drug
3/31/2026,7467360854,5175815,60 EA,SALONPAS AP 10-6-3.1% 60 8H,46581011060,0,$0.00 ,OTC Drug
3/31/2026,7467360854,5213806,15 ML,AFRIN SINUS SN 0.05% 15ML,41100081127,2,$14.04 ,OTC Drug
3/31/2026,7467360854,5217633,355 ML,MYLANTA TONIGHT LQ HNY/CHM,62372051012,3,$24.42 ,OTC Drug
3/31/2026,7467360854,5483169,1000 EA,ASPIRIN LOW DOSE TB 81MG 1000 EC,904675180,3,$25.50 ,OTC Drug
3/31/2026,7467360854,5507686,30X0.6ML,THERATEARS LQDGL DR1%30X0.6ML OVN,58790000330,5,$49.35 ,OTC Drug
3/31/2026,7467360854,5542063,130 EA,VITAMIN B12 TB 1000MCG 130,10006070022,5,$19.25 ,OTC Drug
3/31/2026,7467360854,5556378,16 EA,LDR C/F RLF GC 16 NTM SFG,70000051601,2,$5.14 ,OTC Drug
3/31/2026,7467360854,5572557,1000 EA,VITAMIN C TB 500MG 1000,16103035511,1,$13.70 ,OTC Drug
3/31/2026,7467360854,5711866,198 GM,GOLD BOND FOOT PWD AR 198GM FRSNT,41167001728,3,$21.84 ,OTC Drug
3/31/2026,7467360854,5755806,26 EA,BREATHE RIGHT SI 26 EXTRA STRN,10071080001,2,$20.54 ,OTC Drug
3/31/2026,7467360854,5761861,30 EA,BREATHE RIGHT SI 30 CLEAR LRG,10071080005,1,$9.99 ,OTC Drug
3/31/2026,7467360854,5831367,1000 EA,SENNA TB 8.6MG 1000,904725280,2,$26.30 ,OTC Drug
3/31/2026,7467360854,5838073,400 EA,ACETAMINOPHEN TB650MG 400 ER CPLT,904731427,3,$98.55 ,OTC Drug
3/31/2026,7467360854,5885538,8 EA,BREATHE RIGHT SI 8 EXTRA STRN,58855380000,3,$9.75 ,OTC Drug
3/31/2026,7467360854,5931332,24 EA,EXCEDRIN ES TB250-250-65MG24 CPLT,67200201,3,$13.92 ,OTC Drug
,,,,,,"1,019","$8,547.05 ",OTC Drug
,,,,,,,,
Invoice Date,Invoice Number,Item #,Size,Description,NDC/UPC,Ship Qty,Invoice $,Type
3/16/2026,7465105019,5548110,,VENDOR PASS THRU,55481100000,-1,"($1,427.45)",Service
3/19/2026,7465898402,9000746,,REBATE CREDIT/DEBIT,99980000506,-1,"($5,849.92)",Service
3/20/2026,7465863741,3582996,,RBC ATTEND INVSTMNT INCTVE,3214006,1,"$2,544.04 ",Service
