"Drug Name","NDC #","QOH","Total Rxs","Quantity","Acq Cost","Total","Margin","Profit Pct","Min QOH","Pkg Size",
"VALSARTAN 80MG TABLET","00378-5813-77","-3270","27","1590","6628.54","445.83","-1386.79%","-93.27%","0","90"
"DICYCLOMINE HCL 20 MG ORAL TABLET","69452-0311-32","-1590","15","1590","976.77","116.37","-739.37%","-88.09%","0","1000"
"DAPAGLIFLOZIN PROPANEDIOL 10MG TABLET","66993-0457-30","-1590","21","1590","30253.99","9638.83","-213.88%","-68.14%","0","30"
"LEVALBUTEROL HCL 0.63 MG/3ML INHALATION NEBULIZATION SOLUTION","76204-0800-25","-1575","7","1575","903.00","307.33","-193.82%","-65.97%","0","75"
"CLINDAMYCIN PHOSPHATE 1 % EXTERNAL LOTION","51672-1400-04","-4800","19","1560","2687.10","532.53","-404.59%","-80.18%","0","60"
"BISOPROLOL-HCTZ 10-6.25MG TABLET","00378-0505-01","-4110","34","1560","1850.68","304.66","-507.46%","-83.54%","0","100"
"SPIRONOLACTONE 50MG TABLET","53746-0514-05","-4290","24","1560","1062.52","268.55","-295.65%","-74.73%","0","500"
"MESALAMINE ER 0.375GCAPSULE","68382-0452-19","-3120","13","1560","7156.76","728.40","-882.53%","-89.82%","0","120"
"DULOXETINE 30MG  CAPSULE DR","68180-0295-03","-1600","35","1560","10533.63","217.74","-4737.71%","-97.93%","0","1000"
"METOPROLOL SUCCINATE ER 200MG TABLET","70010-0783-05","-1560","18","1560","1450.10","481.68","-201.05%","-66.78%","0","500"
"DORZOLAMID-TIMOLO 22.3-6.8MG/ML (EYE) ***","24208-0486-10","-5860","143","1550","7322.20","1900.61","-285.26%","-74.04%","0","10"
"BISOPROLOL 5MG TABLET","29300-0126-01","-4406","23","1545","2167.12","226.13","-858.35%","-89.57%","0","100"
"NORETHINDRONE 0.35MG TABLET ***","68180-0876-73","-7504","21","1540","473.55","255.10","-85.63%","-46.13%","0","84"
"METRONIDAZOLE 0.75% VAGINAL GEL","73473-0303-70","-6580","21","1540","2891.46","367.81","-686.13%","-87.28%","0","70"
"MIDODRINE HCL 10 MG ORAL TABLET","00245-0213-11","-3078","7","1530","12790.05","335.05","-3717.36%","-97.38%","0","100"
"TORSEMIDE 100MG TABLET","31722-0532-01","-6702","17","1530","3255.84","299.16","-988.33%","-90.81%","0","100"
"HYDROXYZINE HCL 10 MG/5ML ORAL SYRUP","54838-0502-80","-2274","2","1524","326.29","278.39","-17.21%","-14.68%","0","473"
"FERREX 150 150 MG ORAL CAPSULE","00904-5395-61","-2418","24","1512","197.43","153.72","-28.43%","-22.14%","0","100"
"BREO ELLIPTA 200-25MCG/INH AEROSOL 60EA*******","00173-0882-10","-7680","17","1500","16250.00","9521.67","-70.66%","-41.41%","0","60"
"GABAPENTIN 800 MG TABLET","65862-0524-05","-1500","12","1500","3910.00","120.16","-3153.99%","-96.93%","0","500"
"METHYLIN 5 MG/5ML ORAL SOLUTION","59630-0750-50","0","5","1500","238.20","166.89","-42.73%","-29.94%","0","500"
"SODIUM CHLORIDE 0.9 % INHALATION NEBULIZATION SOLUTION","76204-0300-50","-6750","2","1500","81.02","68.60","-18.1%","-15.33%","0","750"
"BACLOFEN 5 MG ORAL TABLET","72888-0009-01","-3033","36","1491","1584.32","240.36","-559.14%","-84.83%","0","100"
"AMOXICILLIN 500MG CAPSULE","00781-2613-05","-12405","69","1487","396.54","412.53","3.88%","4.03%","0","500"
"DULOXETINE 60MG CAPSULE DR","57237-0019-99","-7036","31","1470","9925.93","441.40","-2148.74%","-95.55%","0","1000"
"MAGNESIUM OXIDE 400MG TABLET","00603-0209-22","-4514","33","1470","114.17","362.81","68.53%","217.78%","0","120"
"BUPROPION HCL ER (XL) 300MG TABLET","69097-0072-12","-1470","33","1470","6027.90","324.07","-1760.06%","-94.62%","0","500"
"FLUOXETINE 20MG CAPSULE","65862-0193-99","-6902","32","1463","3289.81","226.29","-1353.8%","-93.12%","0","1000"
"PRAZOSIN HCL 1 MG ORAL CAPSULE","70377-0066-11","-2434","20","1440","1108.80","228.20","-385.89%","-79.42%","0","100"
"OXCARBAZEPINE 300MG TAB ***","51991-0293-01","-5100","4","1440","2646.00","203.56","-1199.86%","-92.31%","0","100"
"BENZOYL PEROXIDE 5 % EXTERNAL GEL","45802-0216-96","-4500","24","1440","666.46","338.40","-96.94%","-49.22%","0","60"
"BIKTARVY 50-200-25MG TABLET","61958-2501-01","-2880","48","1440","207360.00","193480.94","-7.17%","-6.69%","0","30"
"DABIGATRAN ETEXILATE MESYLATE 150 MG ORAL CAPSULE","60505-4348-06","-1440","8","1440","4668.24","1244.42","-275.13%","-73.34%","0","60"
"CILOSTAZOL 100MG TABLET","60505-2522-01","-2760","8","1440","2259.36","167.72","-1247.1%","-92.58%","0","60"
"VITAMIN D (ERGOCALCIFEROL) 50000 UNIT CAPSULE","23155-0809-01","-2842","186","1438","889.01","1390.86","36.08%","56.45%","0","100"
"MILK OF MAGNESIA 7.75 % ORAL SUSPENSION","00536-2470-85","-1774","3","1419","8.40","38.94","78.43%","363.57%","0","473"
"HYDROCORTISONE 1% CREAM","00168-0015-31","-4224.15","31","1417.5","252.00","167.13","-50.78%","-33.68%","0","28.35"
"OZEMPIC (0.25 OR 0.5 MG/DOSE) 2 MG/3ML PEN-INJECTOR","00169-4181-13","-3111","382","1416","455815.12","450270.44","-1.23%","-1.22%","0","3"
"CETIRIZINE HCL CHILDRENS ALRGY 1 MG/ML ORAL SOLUTION","70752-0104-06","-1416","4","1416","377.88","75.18","-402.63%","-80.1%","0","118"
"AMOXICILLIN 500 MG CAPSULE","57237-0031-05","-1810","65","1412","462.57","328.66","-40.74%","-28.95%","0","500"
"VALSARTAN-HCTZ 320-12.5MG TABLET","00378-6324-77","-4320","17","1410","6565.90","443.46","-1380.61%","-93.25%","0","90"
"ISOSORBIDE MONONITRATE ER 60MG","23155-0178-05","-3034","29","1410","1641.62","131.46","-1148.76%","-91.99%","0","500"
"GLIPIZIDE-METFORMIN 2.5-500MG TABLET","00093-7456-01","-2940","26","1410","1199.27","369.57","-224.5%","-69.18%","0","100"
"CARBATROL 300MG EXT-RELEASE CAPSULE****","54092-0173-12","-4770","13","1410","3172.50","2527.80","-25.5%","-20.32%","0","120"
"FARXIGA 5MG TABLET","00310-6205-30","-7230","21","1410","27771.83","24791.29","-12.02%","-10.73%","0","30"
"FERROUS SULFATE 75 (15 FE) MG/ML ORAL SOLUTION","54838-0011-50","-1650","13","1400","138.60","72.80","-90.38%","-47.47%","0","50"
"HYDROCORTISONE 2.5% OINTMENT","00168-0146-30","-5698.35","48","1389.15","586.40","447.59","-31.01%","-23.67%","0","28.35"
"VALACYCLOVIR 1GM TABLET","57237-0043-90","-3991","49","1380","14253.46","712.65","-1900.06%","-95%","0","90"
"REFRESH TEARS 0.5 % OPHTHALMIC SOLUTION","00023-0798-15","-1425","90","1380","796.72","1412.05","43.58%","77.23%","0","15"
"AMLODIPINE-OLMESARTAN 5-40MG TABLET","42571-0237-90","-2880","16","1380","11753.61","267.58","-4292.56%","-97.72%","0","90"
"CEQUA 0.09% SOLUTION","47335-0506-96","-2400","13","1380","12034.06","13725.75","12.32%","14.06%","0","60"
"OLMESARTAN 20MG TABLET","68462-0437-90","-2505","16","1380","8202.41","181.72","-4413.76%","-97.78%","0","90"
"GLIPIZIDE ER 5 MG TABLET","64980-0280-01","-1380","18","1380","482.54","113.05","-326.84%","-76.57%","0","100"
"FUROSEMIDE 40 MG TABLET","69315-0117-10","-1546","20","1378","189.10","99.10","-90.82%","-47.59%","0","1000"
"PROCTO-MED HC 2.5 % EXTERNAL CREAM","69315-0312-28","-3472","35","1372","3539.76","473.86","-647.01%","-86.61%","0","28"
"METHOTREXATE 2.5MG TAB ***","68382-0775-01","-4274","48","1362","3397.96","473.53","-617.58%","-86.06%","0","100"
"HYDROCORTISONE 1 % EXTERNAL CREAM","00168-0015-16","-1360.8","3","1360.8","185.76","81.27","-128.57%","-56.25%","0","453.6"
"NITROGLYCERIN 0.4 MG SUBLINGUAL TAB 25X4","59762-3304-03","-1845","18","1355","1196.61","533.51","-124.29%","-55.41%","0","100"
"METOPROLOL SUCCINATE ER 200MG TABLET","00378-4598-05","-6028","15","1350","3247.50","406.13","-699.62%","-87.49%","0","500"
"ZENPEP 40000-126000U CAPSULE DR","73562-0114-01","-1350","11","1350","22693.07","21003.62","-8.04%","-7.44%","0","100"
"ANASTROZOLE 1MG TABLET","16729-0035-10","-6660","25","1350","12572.10","363.83","-3355.49%","-97.11%","0","30"
"CICLOPIROX 0.77 % EXTERNAL SUSPENSION","45802-0400-49","-5370","40","1350","3235.02","1369.06","-136.29%","-57.68%","0","30"
"REPAGLINIDE 2MG TABLET","57237-0159-01","-5040","8","1350","4248.71","133.45","-3083.75%","-96.86%","0","100"
"METRONIDAZOLE 500MG TABLET","72578-0008-05","-2464","62","1332","792.24","438.36","-80.73%","-44.67%","0","500"
"OMEGA-3-ACID ETHYL ESTERS 1GM CAPSULE","60505-3170-07","-15630","5","1320","2860.00","174.04","-1543.3%","-93.91%","0","120"
"BISOPROLOL 10MG TABLET","70954-0456-20","-3960","22","1320","2557.61","404.37","-532.49%","-84.19%","0","100"
"LAMOTRIGINE 150MG  TABLET","65862-0229-60","-3450","14","1320","5911.40","161.96","-3549.91%","-97.26%","0","60"
"MUPIROCIN 2% OINTMENT","51672-1312-00","-4862","53","1298","2950.00","463.93","-535.87%","-84.27%","0","22"
"OXYCODONE-APAP 5-325MG TABLET","47781-0196-05","473","32","1298","1158.06","156.78","-638.65%","-86.46%","0","500"
"FENOFIBRATE 145MG TAB ***","69097-0458-05","-2940","15","1290","5173.33","179.93","-2775.19%","-96.52%","0","90"
"VALSARTAN-HCTZ 160-25MG TABLET","00378-6323-77","-2600","23","1290","5376.82","238.00","-2159.17%","-95.57%","0","90"
"AMLODIPINE-BENAZEPRIL 5-20MG CAPSULE","68180-0459-01","-5330","23","1290","3171.58","130.83","-2324.2%","-95.87%","0","100"
"IRBESARTAN 300MG TABLET","62332-0043-90","-3330","21","1290","4095.86","339.60","-1106.08%","-91.71%","0","90"
"VALSARTAN 160MG TABLET","00378-5814-77","-6542","17","1290","5782.77","386.97","-1394.37%","-93.31%","0","90"
"PSEUDOEPH-BROMPHEN-DM 30-2-10 MG/5ML ORAL SYRUP","42192-0607-16","-3910","7","1290","248.13","81.60","-204.08%","-67.11%","0","473"
"ESOMEPRAZOLE 40MG CAPSULE DR","70377-0056-12","-5228","18","1288","9995.05","292.72","-3314.54%","-97.07%","0","90"
"NAPROXEN 375 MG TABLET","70010-0138-01","-2929","25","1276","1092.26","243.99","-347.67%","-77.66%","0","100"
"MEMANTINE 2MG/ML SOLUTION","33342-0066-28","-2280","3","1260","3330.70","1343.22","-147.96%","-59.67%","0","240"
"FIBER-LAX 625MG TABLET","00536-4306-08","-2940","21","1260","119.07","244.23","51.25%","105.11%","0","60"
"POTASSIUM CITRATE 15MEQ TABLET EXTENDED RELEASE","71930-0050-12","-3566","17","1260","2568.09","389.24","-559.77%","-84.84%","0","100"
"LAMOTRIGINE 200MG TABLET","13668-0049-05","-4260","10","1260","6133.19","65.46","-9269.37%","-98.93%","0","500"
"PRAVASTATIN 20MG TABLET","00093-7201-10","-2520","14","1260","3540.18","95.40","-3610.88%","-97.31%","0","1000"
"ALLOPURINOL 300 MG TABLET","55111-0730-05","-4890","22","1260","950.36","77.03","-1133.75%","-91.89%","0","500"
"VITAMIN C 250MG TABLET","20555-0001-00","-2430","18","1260","19.32","34.75","44.4%","79.87%","0","100"
"CILOSTAZOL 50MG TABLET","60505-2521-01","-4290","10","1260","1609.67","175.98","-814.69%","-89.07%","0","60"
"CELECOXIB 200 MG ORAL CAPSULE","69097-0421-12","-1290","30","1260","8214.06","301.49","-2624.49%","-96.33%","0","500"
"SACUBITRIL-VALSARTAN 49-51 MG ORAL TABLET","72205-0281-18","-1260","7","1260","14779.31","3850.00","-283.88%","-73.95%","0","180"
"CELECOXIB 100MG CAP ***","69097-0422-07","-3560","25","1250","4039.85","39.16","-10216.27%","-99.03%","0","100"
"CELECOXIB 200MG CAPSULE ***","13668-0442-01","-7840","25","1230","8007.61","346.06","-2213.94%","-95.68%","0","100"
"JANUVIA 25MG TABLET","00006-0221-31","-3510","29","1230","26240.00","9759.70","-168.86%","-62.81%","0","30"
"PAROXETINE 20MG TABLET ***","13107-0155-30","-5610","26","1230","2275.50","188.15","-1109.41%","-91.73%","0","30"
"GEMFIBROZIL 600MG TAB ***","69097-0821-12","-2040","7","1200","1944.60","196.25","-890.88%","-89.91%","0","500"
"ALBUTEROL SULFATE 0.63 MG/3ML INHALATION NEBULIZATION SOLUTION","00378-7057-52","-3675","14","1200","571.04","298.17","-91.51%","-47.78%","0","75"
"LACOSAMIDE 100MG TABLET","62332-0172-60","180","17","1200","17347.60","411.00","-4120.83%","-97.63%","0","60"
"OXYCODONE 30MG TABLET","10702-0009-50","20","10","1200","3704.20","446.02","-730.5%","-87.96%","0","500"
"LANCETS PHARMACIST CHOICE","98302-0001-04","-1800","4","1200","484.56","449.16","-7.88%","-7.31%","0","100"
"SILVER SULFADIAZINE 1 % EXTERNAL CREAM","67877-0124-40","-3200","3","1200","167.58","122.08","-37.27%","-27.15%","0","400"
"DAPAGLIFLOZIN 10 MG TABLET (FARXIGA)","72205-0433-01","-1200","16","1200","18266.80","7808.52","-133.93%","-57.25%","0","30"
"ENEMA 7-19GM/118ML ENEMA","00536-7415-51","-4522","6","1197","45.00","70.48","36.15%","56.62%","0","133"
"CEPHALEXIN 500MG CAPSULE ***","67877-0219-05","-4875","58","1184","1633.60","308.19","-430.06%","-81.13%","0","500"
"VRAYLAR 1.5MG CAPSULE","61874-0115-30","-1500","39","1170","56197.83","57813.00","2.79%","2.87%","0","30"
"LITHIUM CARBONATE 600MG CAPSULE","00054-2531-25","-2790","17","1170","393.50","436.24","9.8%","10.86%","0","100"
"PROPRANOLOL 20MG TABLET","69238-2078-01","-4610","13","1170","512.69","116.99","-338.23%","-77.18%","0","100"
"COLESTIPOL HCL 1 GM ORAL TABLET","00115-5211-16","-2970","13","1170","1245.53","537.00","-131.94%","-56.89%","0","120"
"HYDROXYUREA 500MG CAPSULE","69315-0164-01","-3960","13","1170","676.13","142.26","-375.28%","-78.96%","0","100"
"OXYCODONE-ACETAMINOPHEN 10-325 MG ORAL TABLET","53746-0204-05","8","11","1170","3572.79","220.43","-1520.83%","-93.83%","0","500"
"TRAZODONE 150MG TABLET","50111-0450-02","-3300","32","1140","2463.16","231.26","-965.1%","-90.61%","0","500"
"VITAMIN B-6 25 MG TABLET","00536-4406-01","-5000","16","1140","33.75","16.78","-101.13%","-50.28%","0","100"
"SOLIFENACIN SUCCINATE 10MG TABLET","68462-0387-30","-3446","29","1110","13984.15","431.05","-3144.21%","-96.92%","0","30"
"OLMESARTAN-AMLODIPINE-HCTZ 20-5-12.5MG TABLET","49884-0786-09","-2520","19","1110","7484.36","854.41","-775.97%","-88.58%","0","90"
"WARFARIN SODIUM 5MG TAB ***","00093-1721-01","-3735","33","1110","742.20","409.30","-81.33%","-44.85%","0","100"
"ISOSORBIDE MONONITRATE ER 30MG TAB ***","13668-0104-10","-4590","10","1110","2350.46","88.00","-2570.98%","-96.26%","0","1000"
"METHOCARBAMOL 500MG TAB ***","70010-0754-01","-5138","13","1107","562.24","133.67","-320.62%","-76.23%","0","100"
"SYMBICORT 160-4.5MCG/ACT AEROSOL****","00186-0370-20","-4651.2","84","1101.6","91800.00","25123.21","-265.4%","-72.63%","0","10.2"
"ONDANSETRON ODT  4MG TAB ***","68462-0157-13","-3044","60","1099","25401.63","509.77","-4882.96%","-97.99%","0","30"
"LEVOTHYROXINE 150 MCG TABLET","68180-0973-03","-3554","21","1090","635.47","258.77","-145.57%","-59.28%","0","1000"
"FEXOFENADINE 180MG TAB ***","55111-0784-30","-5334","15","1084","492.14","378.44","-30.04%","-23.1%","0","30"
"METOPROLOL TARTRATE 100MG TABLET","57237-0102-99","-2581","9","1081","707.74","33.78","-1995.15%","-95.23%","0","1000"
"INDAPAMIDE 1.25MG TABLET","62559-0510-01","-3582","18","1080","1320.03","141.09","-835.59%","-89.31%","0","100"
"DIVALPROEX 500MG TABLET ER","65162-0757-50","-5700","6","1080","4752.00","264.80","-1694.56%","-94.43%","0","500"
"VERAPAMIL ER 240MG TABLET","68462-0260-05","-5640","12","1080","1164.96","89.66","-1199.31%","-92.3%","0","500"
"DUTASTERIDE 0.5MG CAP ***","31722-0131-30","-3450","12","1080","4574.52","98.07","-4564.55%","-97.86%","0","30"
"ZOLPIDEM TARTRATE 5MG TAB ***","13668-0007-05","413","40","1080","3496.64","31.81","-10892.27%","-99.09%","0","500"
"AMLODIPINE VALSARTAN 10-320MG TABLET","00378-1724-93","-3220","12","1080","10800.00","341.90","-3058.82%","-96.83%","0","30"
"TRETINOIN 0.05% CREAM","00574-2205-45","-2115","24","1080","3549.36","787.71","-350.59%","-77.81%","0","45"
"EXEMESTANE 25MG TABLET","71921-0190-33","-1770","31","1080","3343.68","1301.07","-156.99%","-61.09%","0","30"
"BENAZEPRIL-HCTZ 20-12.5MG TABLET","00574-0229-01","-2712","12","1080","997.20","342.27","-191.35%","-65.68%","0","100"
"JANUMET XR 100-1000MG TABLET","00006-0081-31","-2880","12","1080","23040.00","11152.32","-106.59%","-51.6%","0","30"
"CREON 36000UNIT CAPSULE","00032-3016-13","-3780","4","1080","14796.00","13074.14","-13.17%","-11.64%","0","100"
"AMLODIPINE-VALSARTAN 5-160 MG TABLET","00378-1721-93","-2745","12","1080","5072.04","407.39","-1145.01%","-91.97%","0","30"
"REPAGLINIDE 1MG TAB ***","57237-0158-01","-1476","10","1080","3399.00","129.04","-2534.07%","-96.2%","0","100"
"VALSARTAN-HCTZ 160-12.5MG TABLET","00378-6322-77","-2190","10","1080","3969.48","214.78","-1748.16%","-94.59%","0","90"
"NATEGLINIDE 120 MG ORAL TABLET","16571-0759-09","-1080","4","1080","1603.92","391.92","-309.25%","-75.56%","0","90"
"BENZONATATE 100MG CAPSULE NYM","42806-0714-05","-1340","36","1080","2107.99","422.70","-398.7%","-79.95%","0","500"
"HYDRALAZINE HCL 100MG TABLET","23155-0835-01","-1080","4","1080","940.88","34.40","-2635.12%","-96.34%","0","100"
"REGULOID 28.3 % ORAL POWDER","80681-0096-01","-2690","2","1076","18.20","32.28","43.62%","77.36%","0","538"
"QUETIAPINE FUMARATE 25 MG ORAL TABLET","67877-0242-10","-2611","18","1076","3700.99","147.66","-2406.43%","-96.01%","0","1000"
"ALPRAZOLAM 2 MG ORAL TABLET","65862-0679-01","125","15","1065","1799.42","189.19","-851.12%","-89.49%","0","100"
"XIGDUO XR 5-1000 MG TABLET ER","00310-6260-60","-2940","7","1050","9912.00","9798.04","-1.16%","-1.15%","0","60"
"IBUPROFEN 200 MG TABLET","00904-6747-80","-2091","14","1045","13.01","141.85","90.83%","990.32%","0","1000"
"ENALAPRIL 10MG TABLET","23155-0772-10","-2804","17","1034","2068.00","75.95","-2622.84%","-96.33%","0","1000"
"OLANZAPINE 10MG TABLET","43598-0166-30","-2868","22","1020","20313.64","98.29","-20567.05%","-99.52%","0","30"
"DIVALPROEX SODIUM 250MG TABLET ER","65162-0755-10","-3450","8","1020","2153.33","212.25","-914.53%","-90.14%","0","100"
"VITAMIN B COMPLEX CAPSULE","00536-1378-01","-1674","22","1020","59.50","85.98","30.8%","44.5%","0","100"
"CLOBETASOL PROPIONATE 0.05 % EXTERNAL OINTMENT","43386-0096-62","-2730","17","1020","7595.09","1056.40","-618.96%","-86.09%","0","60"
"INCRUSE ELLIPTA 62.5MCG/INH AEROSOL*****","00173-0873-10","-4080","26","1020","14960.00","11469.79","-30.43%","-23.33%","0","30"
"LACOSAMIDE 200 MG ORAL TABLET","62332-0174-60","120","13","1020","15620.96","431.14","-3523.18%","-97.24%","0","60"
"CICLOPIROX 0.77% CREAM ***","51672-1318-02","-2520","32","1020","1215.84","699.14","-73.91%","-42.5%","0","30"
"SYNJARDY 5-1000MG TABLET XR","00597-0290-74","-1920","8","1020","10408.94","9298.97","-11.94%","-10.66%","0","60"
"WIXELA INHUB 500-50 MCG/ACT INH AEROSOL","00378-9322-32","-3180","9","1020","8634.98","1561.77","-452.9%","-81.91%","0","60"
"AVIANE 0.1-20MG TABLET******","00555-9045-58","-2632","12","1008","8100.00","214.67","-3673.23%","-97.35%","0","28"
"LEVOTHYROXINE 175MCG TABLET","68180-0974-01","-3070","15","995","689.55","163.35","-322.13%","-76.31%","0","100"
"FERROUS SULFATE 325MG TAB","00904-7591-80","-40020","15","993","13.59","9.75","-39.38%","-28.26%","0","1000"
"FLUOXETINE HCL 20MG TABLET","59651-0309-01","-1410","19","990","3576.73","295.86","-1108.93%","-91.73%","0","100"
"CLONIDINE 0.3MG TAB ***","00228-2129-10","-3240","28","990","446.16","324.75","-37.39%","-27.21%","0","100"
"ZIPRASIDONE 20MG CAP ***","55111-0256-60","-2490","17","990","8775.19","461.93","-1799.68%","-94.74%","0","60"
"AMLODIPINE-BENAZEPRIL 10-40MG CAPULE","65862-0587-01","-4050","11","990","4847.59","248.69","-1849.25%","-94.87%","0","100"
"VITAMIN B-6 50MG TABLET","10006-0730-16","-2970","21","990","10.22","17.54","41.73%","71.62%","0","1000"
"REFRESH 1.4-0.6 % OPHTHALMIC SOLUTION","00023-0506-01","-1050","29","990","313.17","598.26","47.65%","91.03%","0","30"
"NICOTINE POLACRILEX 2MG GUM","00536-3029-23","-3190","9","990","450.00","208.24","-116.1%","-53.72%","0","110"
"PIOGLITAZONE 45MG TABLET","57237-0221-05","-1920","11","990","9887.35","130.09","-7500.39%","-98.68%","0","500"
"OXYBUTYNIN 15MG TABLET ER","27241-0157-04","-3150","11","990","2872.57","187.79","-1429.67%","-93.46%","0","100"
"FAMOTIDINE 40 MG ORAL TABLET","67877-0889-05","-990","15","990","3985.83","100.38","-3870.74%","-97.48%","0","500"
"AZELASTINE 0.05% OPHTHALMIC SOLUTION","60505-0578-04","-2820","150","984","24600.00","1272.54","-1833.14%","-94.83%","0","6"
"HYDROXYZINE 10MG TABLET","23155-0500-01","-4515","18","975","522.92","163.53","-219.77%","-68.73%","0","100"
"VALSARTAN 40MG TABLET","55111-0731-30","-2535","14","975","1360.13","214.08","-535.34%","-84.26%","0","30"
"BUDESONIDE-FORMOTEROL FUMARATE 80-4.5MCG/ACT AEROSOL","00310-7372-20","-1254.6","85","969","28801.15","12217.49","-135.74%","-57.58%","0","10.2"
"IBUPROFEN 800MG TABLET","49483-0604-50","-12451","21","961","689.14","138.90","-396.14%","-79.84%","0","500"
"TERAZOSIN 2MG CAPSULE","23155-0736-01","-3270","20","960","1325.12","135.44","-878.38%","-89.78%","0","100"
"LIDOCAINE 5 % EXTERNAL PATCH","65162-0791-08","-4530","29","960","8483.52","2451.56","-246.05%","-71.1%","0","30"
"PAROXETINE 10MG TABLET","13107-0154-30","-3270","30","960","2161.60","49.62","-4256.31%","-97.7%","0","30"
"DICYCLOMINE 20MG TAB***","00591-0795-10","-8595","12","960","479.80","90.24","-431.69%","-81.19%","0","1000"
"VENLAFAXINE HCL ER 75 MG CAPSULE","65862-0528-90","-1440","30","960","3851.84","223.09","-1626.59%","-94.21%","0","90"
"NEBIVOLOL 5MG TABLET","72241-0033-04","-1470","12","960","3911.36","214.81","-1720.85%","-94.51%","0","90"
"OXYCODONE HCL 5 MG/5ML ORAL SOLUTION","64950-0354-50","40","4","960","225.88","117.24","-92.66%","-48.1%","0","500"
"TRIAMCINOLONE ACETONIDE 0.025 % OINTMENT","33342-0331-80","-2400","12","960","104.28","69.46","-50.13%","-33.39%","0","80"
"SACUBITRIL-VALSARTAN 49-51 MG ORAL TABLET","43598-0644-18","-960","6","960","11246.77","982.32","-1044.92%","-91.27%","0","180"
"PREDNISONE 20MG TABLET","64380-0785-08","-4092","85","959","173.71","287.97","39.68%","65.78%","0","1000"
"BENZOYL PEROXIDE WASH 10 % EXTERNAL LIQUID","35573-0454-08","-2133","4","948","48.72","26.80","-81.79%","-44.99%","0","237"
"HYDROXYZINE HCL 10 MG/5ML ORAL SYRUP","00121-1034-16","-946","1","946","1032.00","131.44","-685.15%","-87.26%","0","473"
"MOMETASONE FUROATE 0.1 % EXTERNAL CREAM","00713-0634-37","-1800","18","945","1470.00","489.87","-200.08%","-66.68%","0","45"
"COLCHICINE 0.6MG TABLET","70710-1351-03","-3925","16","945","5474.70","249.42","-2094.97%","-95.44%","0","30"
"SULFAMETHOXAZOLE-TRIMETHOPRIM 800-160MG TABLET","57237-0233-01","-3175","66","932","1123.93","235.79","-376.67%","-79.02%","0","100"
"OLANZAPINE 15MG TABLET","55111-0167-30","-1470","31","930","23892.01","80.04","-29750.09%","-99.66%","0","30"
"BUPROPION HCL 75MG TABLET","60505-0158-01","-3265","17","930","634.57","252.03","-151.78%","-60.28%","0","100"
"GLIPIZIDE 2.5MG TABLET ER","59651-0268-30","-3786","8","930","325.19","69.78","-366.02%","-78.54%","0","30"
"OMEGA-3-ACID ETHYL ESTERS 1 GM ORAL CAPSULE","64380-0761-11","-1020","9","930","1653.70","160.22","-932.14%","-90.31%","0","120"
"PREDNISONE 10MG TABLET","59746-0173-06","-2877","30","929","729.33","138.73","-425.72%","-80.98%","0","100"
"SODIUM FLUORIDE 5000 PLUS 1.1 % DENTAL CREAM","69367-0309-51","-3366","18","918","188.46","247.56","23.87%","31.36%","0","51"
"LOPERAMIDE 2MG CAP ***","00378-2100-05","-7742","28","913","671.08","257.06","-161.06%","-61.69%","0","500"
"ALENDRONATE 70MG TAB ***","69097-0224-16","-3788","105","908","13022.99","464.61","-2702.99%","-96.43%","0","4"
"CLINDAMYCIN PHOSPHATE 1 % EXTERNAL GEL","21922-0027-07","-4380","15","900","2408.55","211.49","-1038.85%","-91.22%","0","60"
"OZEMPIC (1 MG/DOSE) 4MG/3ML INJECTION","00169-4130-13","-2019","212","900","327000.00","285852.48","-14.39%","-12.58%","0","3"
"FENOFIBRATE MICRONIZED 200MG CAPSULE","62332-0086-31","-2490","10","900","2438.60","206.94","-1078.41%","-91.51%","0","100"
"FAMOTIDINE 40 MG/5ML ORAL SUSPENSION RECONSTITUTED","42571-0433-45","-900","3","900","2738.70","257.42","-963.9%","-90.6%","0","50"
"LEVOTHYROXINE SODIUM 137 MCG ORAL TABLET","68180-0972-03","-1380","10","900","516.90","178.80","-189.09%","-65.41%","0","1000"
"ALCOHOL SWABS 70 % PAD","11917-0031-75","-1100","9","900","15.39","12.60","-22.14%","-18.13%","0","100"
"BUPROPION (XL) 300MG TAB ***","68180-0320-06","-5212","22","900","4290.90","221.06","-1841.06%","-94.85%","0","30"
"VERAPAMIL ER 120MG TABLET","68462-0292-01","-1800","18","900","675.96","131.32","-414.74%","-80.57%","0","100"
"FLUTICASONE-SALMETEROL 500-50 MCG/ACT INH AEROSOL","00054-0328-56","-2700","7","900","7619.10","2216.33","-243.77%","-70.91%","0","60"
"ANORO ELLIPTA 62.5-25MCG/INH AEROSOL 60EA*****","00173-0869-10","-1620","13","900","8175.00","6926.42","-18.03%","-15.27%","0","60"
"DICLOFENAC SODIUM 3 % EXTERNAL GEL","45802-0111-01","-1100","9","900","891.90","408.36","-118.41%","-54.21%","0","100"
"LABETALOL 300MG TABLET","68382-0800-01","-5580","5","900","890.00","254.02","-250.37%","-71.46%","0","100"
"AMOXICILLIN 400 MG/5ML ORAL SUSPENSION RECONSTITUTED","65862-0071-75","-1950","6","900","75.36","70.13","-7.46%","-6.94%","0","75"
"ASPIRIN LOW DOSE 81 MG TABLET CHEWABLE","00904-6794-80","-986","15","896","7.99","127.10","93.71%","1490.74%","0","1000"
