
"Purchases by Type","2057216665 - HILDA PHARMACY LLC"

"Invoice Date","Invoice Number","Item #","Size","Description","NDC/UPC","Ship Qty","Invoice $","Type"
"2/25/26","7462357617","4073474","118 ML","CETIRIZINE HCL SL 1MG/ML 118ML","45802097426","14","$61.60","OTC Drug"
"2/25/26","7462357617","5601505","60 EA","ASHWAGANDHA CP 550MG 60 G/F","35046000789","2","$14.40","OTC Drug"
"2/25/26","7462357617","5674536","50 ML","POLY-VITA INFT DR 50ML NATR FRT","69618006259","6","$20.88","OTC Drug"
"2/25/26","7462359125","5053178","510 GM","PEG 3350 PW 17GM/DOSE 510GM","536105227","10","$100.00","OTC Drug"
"2/25/26","7462359125","5327598","60 EA","SIMETHICONE CW 125MG 60","69618003206","1","$3.54","OTC Drug"
"2/25/26","7462359125","5542147","30 EA","GAS-X GC 250MG 30 SFG MS","67628301","1","$10.09","OTC Drug"
"2/25/26","7462359125","5605522","60 EA","ONE A DAY MENS TB 60","16500058695","2","$16.14","OTC Drug"
"2/25/26","7462359125","5749304","100 EA","FEXOFENADINE TB 60MG 100 12H ND","904719260","2","$37.20","OTC Drug"
"2/25/26","7462359125","5954748","237 ML","ROBITUSSIN SVR C/C/F LQ 237ML ADT","31010008","3","$37.23","OTC Drug"
"2/26/26","7462574441","2355709","10 EA","SENOKOT-S TB 8.6-50MG 10","67618031001","1","$5.44","OTC Drug"
"2/26/26","7462574441","4218137","90 EA","NM VITAMIN D GC 2000U 90 SFG","31604002585","3","$22.20","OTC Drug"
"2/26/26","7462574441","4261863","60 EA","OMEGA 3-6-9 GC 60 SFG MF","35046005974","4","$31.68","OTC Drug"
"2/26/26","7462574441","4583159","5.1 GM","WART STICK 40% 0.2OZ","83467024624","1","$6.28","OTC Drug"
"2/26/26","7462574441","5348578","300 EA","SDNE VITAMIN D3 GC 1000U 300 SFG","40093010306","3","$29.16","OTC Drug"
"2/26/26","7462574441","5522255","354 ML","DULCOLAX LQ 1200MG/15ML 354ML CHY","81421002910","2","$11.68","OTC Drug"
"2/26/26","7462574441","5591466","100 EA","SDNE VITAMIN D3 GC 250MCG 100 SFG","40093014024","3","$22.83","OTC Drug"
"2/26/26","7462574443","1590298","20 EA","ADVIL CLD/SIN TB 30-200MG 20 CPLT","573018010","1","$6.66","OTC Drug"
"2/27/26","7462757040","5528534","113 GM","ICY HOT DSPR AE 4-1% 113GM MS","41167017402","1","$8.28","OTC Drug"
"2/27/26","7462757041","4080040","180 EA","NATR OMEGA III EPA+DHA GC 1GM 180","40800400000","3","$32.94","OTC Drug"
"2/27/26","7462757044","2946978","15 ML","AFRIN NO DRIP SVRCNG SN0.05% 15ML","11523135001","2","$16.68","OTC Drug"
"2/27/26","7462757044","2970093","10X10EA","FERREX-150 CP 10X10UD","904539561","2","$21.58","OTC Drug"
"2/27/26","7462757044","3743069","15 ML","CLEAR EYES T/ACRLF DR 0.5OZ","78112025433","0","$0.00","OTC Drug"
"2/27/26","7462757044","5057617","28 GM","TRIPLE ANTIBIOTIC OI 28GM","45802014303","6","$16.50","OTC Drug"
"2/27/26","7462757044","5754262","454 GM","ZINC OXIDE OI 20% 454GM","536131698","2","$16.00","OTC Drug"
"2/27/26","7462757044","5973995","2 GM","DOCOSANOL CR 10% 2GM C/SOR TOP","536142704","1","$14.95","OTC Drug"
"2/28/26","7462815226","5515218","15 ML","LDR REDNESS RLF EYE DR 15ML LUB","70000001001","6","$11.64","OTC Drug"
"2/28/26","7462815231","1590298","20 EA","ADVIL CLD/SIN TB 30-200MG 20 CPLT","573018010","2","$13.32","OTC Drug"
"2/28/26","7462815231","3743069","15 ML","CLEAR EYES T/ACRLF DR 0.5OZ","78112025433","0","$0.00","OTC Drug"
"2/28/26","7462815231","4046041","30 EA","NB L-CARNITINE TB 500MG 30","74312001683","1","$10.60","OTC Drug"
"2/28/26","7462815231","5348396","60 EA","SDNE L-CARNITINE CP 500MG 60","40093010298","2","$20.98","OTC Drug"
"2/28/26","7462815231","5349683","60 EA","SUNDANCE MELATONIN TD 3MG 60 BRY","40093010242","3","$11.49","OTC Drug"
"2/28/26","7462815231","5521166","120 EA","MAGNESIUM OXIDE TB 400MG 120","10006073038","5","$12.50","OTC Drug"
"2/28/26","7462815231","5756432","30 EA","LIDOCAINE AP 4% 30","536120207","5","$161.75","OTC Drug"
"2/28/26","7462815231","5902382","100 EA","TYLENOL ES E2S GC 500MG 100 CPLT","50580047203","1","$11.42","OTC Drug"
"","","","","","","718","$6,132.06","OTC Drug"
"","","","","","","","",""
"Invoice Date","Invoice Number","Item #","Size","Description","NDC/UPC","Ship Qty","Invoice $","Type"
"2/13/26","7460765687","4025557","","NET GEN SRC RBT",""," -1","($631.74)","Service"
"2/13/26","7460771344","4025557","","NET GEN SRC RBT",""," -1","($3,942.05)","Service"
"2/25/26","7462409446","5548110","","VENDOR PASS THRU","55481100000"," -1","($1,303.50)","Service"
"","","","","",""," -3","($5,877.29)","Service"
"","","","","","","","",""
"","","","","","","Sum:","$424,647.71",""
