"Drug Name","NDC #","QOH","Total Rxs","Quantity","Acq Cost","Total","Margin","Profit Pct","Min QOH","Pkg Size",
"POTASSIUM CHLORIDE 10MEQ TABLET ER","00832-5324-11","-1323","2","222","113.80","26.66","-326.86%","-76.57%","0","100"
"CYCLOBENZAPRINE 5MG TABLET","72888-0012-05","-1153","8","213","300.53","14.54","-1966.92%","-95.16%","0","500"
"RYBELSUS 7MG TABLET","00169-4307-30","-7430","3","210","7700.00","6775.17","-13.65%","-12.01%","0","30"
"SYNJARDY 5-1000MG TABLET XR","00597-0290-74","-1920","2","210","2143.01","1186.30","-80.65%","-44.64%","0","60"
"ESCITALOPRAM 5MG TABLET","13668-0135-10","-5460","3","210","747.30","8.86","-8334.54%","-98.81%","0","1000"
"ENALAPRIL 5MG TABLET","23155-0705-10","-5730","3","210","334.35","30.03","-1013.39%","-91.02%","0","1000"
"SERTRALINE 25MG TABLET","65862-0011-05","-8300","7","210","514.43","56.93","-803.62%","-88.93%","0","500"
"LEVOTHYROXINE 100MCG TABLET","68180-0969-03","-15840","5","210","101.49","57.54","-76.38%","-43.3%","0","1000"
"OXYCODONE HCL 10 MG ORAL TABLET","10702-0056-01","493","3","210","112.88","25.05","-350.62%","-77.81%","0","100"
"GEMTESA 75MG TABLET","73336-0075-30","-5940","5","210","3410.82","3391.14","-0.58%","-0.58%","0","30"
"MIRTAZAPINE 7.5MG TABLET","57664-0510-83","-6034","3","210","387.03","68.99","-460.99%","-82.17%","0","30"
"FUROSEMIDE 40 MG TABLET","69315-0117-10","-1054","2","210","28.81","21.85","-31.85%","-24.16%","0","1000"
"NIFEDIPINE 30MG TABLET ER","50742-0260-03","-12549","3","210","236.64","46.33","-410.77%","-80.42%","0","300"
"CALCIUM CARBONATE 500MG TABLET CHEWABLE","00536-1007-15","-12730","2","210","4.06","23.60","82.8%","481.28%","0","150"
"LEVOTHYROXINE 25MCG TABLET","68180-0965-03","-10768","3","210","78.91","26.70","-195.54%","-66.16%","0","1000"
"QUETIAPINE 25MG TABLET","67877-0242-01","-10087","2","210","722.32","39.52","-1727.73%","-94.53%","0","100"
"GABAPENTIN 800 MG TABLET","65862-0524-05","-960","2","210","547.40","24.33","-2149.9%","-95.56%","0","500"
"OXYBUTYNIN CHLORIDE 5MG TABLET","70954-0005-30","-2047","2","210","137.32","29.65","-363.14%","-78.41%","0","1000"
"LIDOCAINE VISCOUS 2 % ORAL SOLUTION","00054-3500-49","-6200","1","200","22.70","11.64","-95.02%","-48.72%","0","100"
"LATANOPROST 0.005 % OPHTHALMIC SOLUTION","59762-0333-02","-1632.5","48","197.5","6472.47","381.83","-1595.12%","-94.1%","0","2.5"
"METRONIDAZOLE 500MG TABLET","72578-0008-05","-2200","6","196","116.57","41.07","-183.83%","-64.77%","0","500"
"JUNEL FE 1/20 1-20MG TABLET****","00555-9026-58","-5600","3","196","1400.00","46.26","-2926.37%","-96.7%","0","28"
"DOXYCYCLINE HYCLATE 100MG CAPSULE*****","00143-9803-05","-7927","4","192","913.48","49.51","-1745.04%","-94.58%","0","500"
"CYPROHEPTADINE HCL 2MG/5ML SYRUP","64980-0504-48","-6048","2","190","18.09","3.72","-386.29%","-79.44%","0","473"
"SOLIFENACIN SUCCINATE 10MG TABLET","68462-0387-30","-3356","4","180","2267.70","93.86","-2316.05%","-95.86%","0","30"
"ALLOPURINOL 100 MG TABLET","00378-0137-10","-5473","4","180","108.00","19.81","-445.18%","-81.66%","0","1000"
"FENOFIBRATE 145MG TAB ***","69097-0458-05","-2910","2","180","721.86","36.92","-1855.2%","-94.89%","0","90"
"CLONAZEPAM 1MG TABLET","00093-3212-01","106","4","180","132.37","15.85","-735.14%","-88.03%","0","100"
"MOMETASONE FUROATE 0.1 % EXTERNAL CREAM","00713-0634-37","-1575","3","180","280.00","93.42","-199.72%","-66.64%","0","45"
"AZELASTINE HCL 137 MCG/SPRAY NASAL SOLUTION","65162-0676-84","-5160","6","180","751.14","66.36","-1031.92%","-91.17%","0","30"
"QUETIAPINE 50MG TABLET","67877-0249-10","-8926","3","180","1016.96","9.88","-10193.12%","-99.03%","0","1000"
"XIGDUO XR 10-1000MG TABLET","00310-6280-30","-1620","2","180","3203.22","3367.32","4.87%","5.12%","0","30"
"PIOGLITAZONE 45MG TABLET","57237-0221-05","-1740","2","180","1797.70","28.56","-6194.47%","-98.41%","0","500"
"RANOLAZINE ER 1000MG TABLET","67877-0526-60","-2040","1","180","1633.02","72.51","-2152.13%","-95.56%","0","60"
"LEVETIRACETAM 1000MG TAB ***","31722-0539-60","-7830","2","180","886.53","33.80","-2522.87%","-96.19%","0","60"
"TIZANIDINE 2MG TABLET","57664-0502-89","-5898","5","180","189.12","34.09","-454.77%","-81.97%","0","150"
"BUPROPION HCL ER (XL) 150MG","68180-0319-02","-10529","5","180","738.90","41.44","-1683.06%","-94.39%","0","500"
"PRIMIDONE 250 MG ORAL TABLET","53746-0545-01","-540","1","180","154.19","52.07","-196.12%","-66.23%","0","100"
"METHIMAZOLE 10MG TAB ***","23155-0071-01","-5910","1","180","96.77","33.35","-190.16%","-65.54%","0","100"
"LITHIUM CARBONATE ER 45 MG TABLET","64980-0278-01","-420","1","180","71.78","55.25","-29.92%","-23.03%","0","100"
"DULOXETINE 30MG  CAPSULE DR","68180-0295-03","-1200","5","180","1215.42","43.52","-2692.78%","-96.42%","0","1000"
"LEVOTHYROXINE 50MCG TABLET","68180-0966-03","-9900","4","180","76.79","44.31","-73.3%","-42.3%","0","1000"
"TICAGRELOR 90 MG ORAL TABLET","67877-0491-60","-3720","1","180","1290.66","73.41","-1658.15%","-94.31%","0","60"
"WIXELA INHUB 500-50 MCG/ACT INH AEROSOL","00378-9322-32","-3180","1","180","1523.82","243.81","-525%","-84%","0","60"
"GLIPIZIDE ER 5 MG ORAL TABLET EXTENDED RELEASE 24 HOUR","59651-0781-05","-185","2","180","62.94","9.86","-538.34%","-84.33%","0","500"
"ENTECAVIR 0.5 MG ORAL TABLET","31722-0833-30","-315","2","180","6878.10","167.62","-4003.39%","-97.56%","0","30"
"ATENOLOL 100 MG TABLET","65862-0170-99","-630","2","180","193.74","15.12","-1181.35%","-92.2%","0","1000"
"URSODIOL 500MG TABLET","64380-0919-06","-3360","1","180","900.00","74.49","-1108.22%","-91.72%","0","100"
"TORSEMIDE 100MG TABLET","31722-0532-01","-6674","2","180","383.04","42.88","-793.28%","-88.81%","0","100"
"CLOBETASOL PROPIONATE 0.05% OINTMENT","51672-1259-03","-6420","3","180","1800.00","483.92","-271.96%","-73.12%","0","60"
"OXYCODONE 15 MG TABLET ***","47781-0264-05","720","2","180","293.32","25.46","-1052.08%","-91.32%","0","500"
"SACUBITRIL-VALSARTAN 49-51 MG ORAL TABLET","43598-0644-18","-780","1","180","2108.77","129.00","-1534.71%","-93.88%","0","180"
"GLIPIZIDE 5MG TABLET ER","59651-0269-05","-9631","1","180","62.94","23.94","-162.91%","-61.96%","0","500"
"GABAPENTIN 800 MG ORAL TABLET","82619-0146-02","-360","2","180","25.36","13.20","-92.12%","-47.95%","0","500"
"GEMFIBROZIL 600MG TAB ***","69097-0821-12","-1860","1","180","291.69","28.27","-931.8%","-90.31%","0","500"
"HYDROXYCHLOROQUINE 200MG TABLET","16729-0485-16","-16140","1","180","630.21","25.62","-2359.84%","-95.93%","0","500"
"WIXELA (ADVAIR) 250-50MCG/DOSE AEROSOL****","00378-9321-32","-720","1","180","1158.63","134.75","-759.84%","-88.37%","0","60"
"PRAVASTATIN 20MG TABLET","00093-7201-10","-2430","2","180","505.74","12.51","-3942.69%","-97.53%","0","1000"
"CELECOXIB 100MG CAP ***","69097-0422-07","-3410","1","180","581.74","3.87","-14932.04%","-99.33%","0","100"
"METOPROLOL TARTRATE 100MG TABLET","57237-0102-99","-2581","1","180","117.85","3.42","-3345.91%","-97.1%","0","1000"
"BUSPIRONE HCL 7.5MG TABLET","72888-0063-01","-2460","1","180","244.64","18.43","-1227.4%","-92.47%","0","100"
"BISOPROLOL 5MG TABLET","29300-0126-01","-4271","2","180","252.48","17.66","-1329.67%","-93.01%","0","100"
"POTASSIUM CHLORIDE 20 MEQ ORAL PACKET","72888-0024-10","-360","1","180","1579.37","124.10","-1172.66%","-92.14%","0","100"
"FLUTICASONE-SALMETEROL 500-50 MCG/ACT INH AEROSOL","00054-0328-56","-2700","1","180","1523.82","507.98","-199.98%","-66.66%","0","60"
"BUTALBITAL-APAP-CAFFEINE 50-325-40 MG ORAL TABLET","70010-0149-01","-160","1","180","261.23","33.76","-673.79%","-87.08%","0","100"
"PROCTO-MED HC 2.5 % EXTERNAL CREAM","69315-0312-28","-3304","4","168","433.44","61.84","-600.91%","-85.73%","0","28"
"TETRACYCLINE HCL 500 MG ORAL CAPSULE","23155-0767-01","-1048","3","168","2275.56","219.60","-936.23%","-90.35%","0","100"
"VARENICLINE TARTRATE 1MG TABLET","49884-0156-76","-616","1","168","1269.54","84.50","-1402.41%","-93.34%","0","56"
"HYDROXYZINE PAMOATE 25 MG ORAL CAPSULE","00185-0674-01","-2355","3","165","42.49","10.13","-319.45%","-76.16%","0","100"
"MELOXICAM 7.5MG TAB ***","69097-0158-15","-3982","4","164","446.86","11.77","-3696.6%","-97.37%","0","1000"
"ETHAMBUTOL HCL 400MG TABLET","68180-0281-01","-948","1","162","202.53","67.20","-201.38%","-66.82%","0","100"
"CICLOPIROX 0.77 % EXTERNAL SUSPENSION","45802-0400-49","-5220","5","150","400.00","158.06","-153.07%","-60.48%","0","30"
"HYDROCORTISONE 2.5% CREAM","00168-0080-31","-14190","5","150","100.00","37.25","-168.46%","-62.75%","0","30"
"DONEPEZIL 10MG TAB ***","43547-0276-11","-16168","3","150","1320.00","10.15","-12904.93%","-99.23%","0","1000"
"OLANZAPINE 5MG TABLET","43598-0164-30","-1201","3","150","1704.85","15.20","-11116.12%","-99.11%","0","30"
"RYBELSUS 3MG TABLET","00169-4303-30","-6120","3","150","5500.00","4836.67","-13.71%","-12.06%","0","30"
"CELECOXIB 200 MG ORAL CAPSULE","69097-0421-12","-1140","4","150","977.86","32.86","-2875.84%","-96.64%","0","500"
"MEMANTINE 10MG TABLET","33342-0298-15","-13470","3","150","786.13","16.75","-4593.31%","-97.87%","0","500"
"PROCTOZONE-HC 2.5% CREAM***","64980-0324-30","-1740","2","150","500.00","44.27","-1029.43%","-91.15%","0","30"
"PAROXETINE 20MG TABLET ***","13107-0155-30","-5520","3","150","277.50","17.24","-1509.63%","-93.79%","0","30"
"ZOLPIDEM TARTRATE 5MG TAB ***","13668-0007-05","553","5","140","453.27","2.11","-21381.99%","-99.53%","0","500"
"LEVOTHYROXINE 175MCG TABLET","68180-0974-01","-2980","2","140","97.02","25.29","-283.63%","-73.93%","0","100"
"NOVOLOG FLEXPEN 100UNIT/ML INJECTION****","00169-6339-10","-2415","10","135","9000.00","1213.69","-641.54%","-86.51%","0","15"
"CLONAZEPAM 0.5MG TABLET","59651-0722-99","979","3","135","86.96","22.27","-290.48%","-74.39%","0","1000"
"BUMETANIDE 0.5 MG ORAL TABLET","00185-0128-01","-1160","2","135","125.66","30.10","-317.48%","-76.05%","0","100"
"TERCONAZOLE 0.4% CREAM","51672-1304-06","-1620","3","135","93.57","90.70","-3.16%","-3.07%","0","45"
"OXYCODONE HCL 5 MG TABLET","47781-0263-05","256","5","131","60.95","34.49","-76.72%","-43.41%","0","500"
"ESTRADIOL 0.1MG/GM CREAM","00093-3541-43","-212.5","3","127.5","1076.85","83.52","-1189.33%","-92.24%","0","42.5"
"OZEMPIC (0.25 OR 0.5 MG/DOSE) 2 MG/3ML PEN-INJECTOR","00169-4181-13","-2985","34","126","40559.82","40816.49","0.63%","0.63%","0","3"
"IPRATROPIUM BROMIDE 0.02 % INHALATION SOLUTION","00378-7970-52","-750","1","125","81.74","13.75","-494.47%","-83.18%","0","62.5"
"VALACYCLOVIR 500MG TABLET","57237-0042-30","-8150","4","121","751.74","38.76","-1839.47%","-94.84%","0","30"
"ENALAPRIL 20MG TABLET","23155-0773-10","-4710","2","120","336.00","11.49","-2824.28%","-96.58%","0","1000"
"CALCIPOTRIENE 0.005 % EXTERNAL OINTMENT","68462-0310-65","-420","2","120","710.00","339.08","-109.39%","-52.24%","0","60"
"GLIPIZIDE ER 5 MG TABLET","64980-0280-01","-720","2","120","41.96","7.03","-496.87%","-83.25%","0","100"
"PENICILLIN V POTASSIUM 250MG TABLET","65862-0175-01","-2760","2","120","47.22","28.13","-67.86%","-40.43%","0","100"
"ENALAPRIL 10MG TABLET","23155-0772-10","-2624","2","120","240.00","11.63","-1963.63%","-95.15%","0","1000"
"NYSTATIN 100000UNIT/GM CREAM","45802-0059-11","-5850","4","120","73.52","42.77","-71.9%","-41.83%","0","30"
"SYNTHROID 125 MCG ORAL TABLET","00074-7068-90","-150","2","120","215.43","202.31","-6.49%","-6.09%","0","90"
"CILOSTAZOL 50MG TABLET","60505-2521-01","-4290","2","120","153.31","7.71","-1888.46%","-94.97%","0","60"
"LIDOCAINE 5% PATCH ***","00591-3525-30","-2940","4","120","1200.00","323.28","-271.2%","-73.06%","0","30"
"IBSRELA 50 MG ORAL TABLET","73154-0050-60","-840","2","120","3686.30","3930.72","6.22%","6.63%","0","60"
"METOCLOPRAMIDE 5MG TABLET","00093-2204-05","-1790","1","120","34.06","3.97","-757.93%","-88.34%","0","500"
"TIZANIDINE 4MG TABLET","57664-0503-18","-7939","4","120","123.08","16.09","-664.95%","-86.93%","0","1000"
"LOKELMA 10GM PACK","00310-1110-30","-4260","4","120","4800.00","3426.72","-40.08%","-28.61%","0","30"
"FLUTICASONE-SALMETEROL 100-50 MCG/ACT INH AEROSOL","00054-0326-56","-4140","2","120","621.68","76.08","-717.14%","-87.76%","0","60"
"VALSARTAN-HCTZ 320-25MG TABLET","00378-6325-77","-4890","2","120","633.96","88.04","-620.08%","-86.11%","0","90"
"MESALAMINE ER 0.375GCAPSULE","68382-0452-19","-3000","1","120","550.52","30.95","-1678.74%","-94.38%","0","120"
"CITALOPRAM 10MG TABLET","69097-0822-12","-6810","2","120","245.92","5.49","-4379.42%","-97.77%","0","500"
"MIRABEGRON ER 25MG TABLET","70710-1159-03","-390","4","120","1710.08","951.74","-79.68%","-44.35%","0","30"
"DAPAGLIFLOZIN PROPANEDIOL 5MG TABLET","66993-0456-30","-420","2","120","2283.32","725.77","-214.61%","-68.21%","0","30"
"PAROXETINE 30MG TABLET","13107-0156-30","-2010","2","120","290.44","8.89","-3167.04%","-96.94%","0","30"
"MYCOPHENOLATE MOFETIL 500MG TAB ***","16729-0019-01","-120","1","120","659.06","99.13","-564.84%","-84.96%","0","100"
"BUDESONIDE 0.5MG/2ML INHALATION SUSPENSION","00093-6816-73","-2640","2","120","571.68","32.54","-1656.85%","-94.31%","0","60"
"ISOSORBIDE MONONITRATE ER 60 MG ORAL TABLET EXTENDED RELEASE 24 HOUR","59651-0540-05","-360","2","120","139.71","9.77","-1329.99%","-93.01%","0","500"
"ALLOPURINOL 300 MG TABLET","55111-0730-05","-4770","2","120","90.51","8.51","-963.57%","-90.6%","0","500"
"BACLOFEN 5 MG ORAL TABLET","72888-0009-01","-2883","3","120","127.51","19.40","-557.27%","-84.79%","0","100"
"TERBINAFINE 250MG TABLET","69097-0859-07","-1996","3","120","1349.34","48.01","-2710.54%","-96.44%","0","100"
"FARXIGA 10MG TABLET****","00310-6210-30","-22288","2","120","2680.00","1469.67","-82.35%","-45.16%","0","30"
"MELOXICAM 15MG TABLET","69097-0159-15","-201","2","120","499.95","12.51","-3896.4%","-97.5%","0","1000"
"TERAZOSIN 2MG CAPSULE","23155-0736-01","-3180","2","120","165.64","9.43","-1656.52%","-94.31%","0","100"
"DULOXETINE 20MG CAPSULE DR","68180-0294-07","-450","2","120","722.23","17.99","-3914.62%","-97.51%","0","60"
"CLINDAMYCIN PHOS 1 % EXTERNAL GEL","45802-0900-96","-420","2","120","200.00","19.97","-901.5%","-90.02%","0","60"
"LACOSAMIDE 200 MG ORAL TABLET","62332-0174-60","180","1","120","1837.76","42.34","-4240.48%","-97.7%","0","60"
"LITHIUM CARBONATE 300MG CAP ***","31722-0545-01","-3577","1","120","14.62","4.87","-200.21%","-66.69%","0","100"
"OLANZAPINE 10MG TABLET","43598-0166-30","-2838","2","120","2389.84","7.55","-31553.51%","-99.68%","0","30"
"ATENOLOL-CHLORTHALIDONE 50-25MG TABLET","70710-1167-01","-6168","2","120","194.37","17.32","-1022.23%","-91.09%","0","100"
"BUDESONIDE 0.5 MG/2ML INHALATION SUSPENSION","00093-6816-55","-2880","1","120","571.68","114.00","-401.47%","-80.06%","0","60"
"LAMOTRIGINE 150MG  TABLET","65862-0229-60","-3330","1","120","537.40","17.94","-2895.54%","-96.66%","0","60"
"OXYCODONE 30MG TABLET","10702-0009-50","20","1","120","370.42","43.09","-759.64%","-88.37%","0","500"
"SERTRALINE HCL 20 MG/ML ORAL CONCENTRATE","71093-0143-11","-120","1","120","116.96","31.86","-267.11%","-72.76%","0","60"
"URSODIOL 300MG CAPSULE","69238-1540-01","-3840","1","120","758.63","44.29","-1612.87%","-94.16%","0","100"
"OSELTAMIVIR PHOSPHATE 6 MG/ML ORAL SUSPENSION RECONSTITUTED","68180-0678-01","-2700","1","120","281.64","28.40","-891.69%","-89.92%","0","60"
"PANTOPRAZOLE 20MG TAB ***","13668-0096-90","-4086","2","120","342.72","7.69","-4356.7%","-97.76%","0","90"
"TRAZODONE 150MG TABLET","50111-0450-02","-3240","2","120","259.28","22.45","-1054.92%","-91.34%","0","500"
"DOXEPIN 10MG CAPSULE","71921-0162-01","-1500","2","120","46.92","18.22","-157.52%","-61.17%","0","100"
"JANUVIA 25MG TABLET","00006-0221-31","-3360","2","120","2560.00","479.11","-434.32%","-81.28%","0","30"
"TRANEXAMIC ACID 650 MG ORAL TABLET","72888-0178-30","-120","1","120","538.72","161.66","-233.24%","-69.99%","0","30"
"HYDROCORTISONE 2.5% OINTMENT","00168-0146-30","-5584.95","4","113.4","80.00","48.64","-64.47%","-39.2%","0","28.35"
"BUDESONIDE/FORMOTEROL 160 /4.5 MCG (SYMBICORT)","00310-7370-20","-3162","9","112.2","4400.00","2143.43","-105.28%","-51.29%","0","10.2"
"DORZOLAMID-TIMOLO 22.3-6.8MG/ML (EYE) ***","24208-0486-10","-5630","10","110","519.64","105.08","-394.52%","-79.78%","0","10"
"WARFARIN SODIUM 2 MG TABLET","00093-1713-01","-1245","3","105","57.72","39.25","-47.06%","-32%","0","100"
"COLCHICINE 0.6MG TABLET","70710-1351-03","-3925","2","105","608.30","71.05","-756.16%","-88.32%","0","30"
"METHYLPREDNISOLONE 4MG (MEDROL) ***","59746-0001-03","-2247","5","105","121.30","22.27","-444.68%","-81.64%","0","21"
"BRIMONIDINE TARTRATE 0.2 % OPHTHALMIC SOLUTION","61314-0143-15","-1595","5","105","589.47","129.09","-356.63%","-78.1%","0","15"
"PREDNISONE 5MG TABLET","64380-0783-06","-5466","4","104","20.21","25.07","19.39%","24.05%","0","100"
"BUDESONIDE-FORMOTEROL FUMARATE 80-4.5MCG/ACT AEROSOL","00310-7372-20","-1152.6","10","102","3031.70","1359.19","-123.05%","-55.17%","0","10.2"
"BENZONATATE 200MG CAPSULE","42806-0715-01","-7207","4","101","505.00","51.24","-885.56%","-89.85%","0","100"
"CLINDAMYCIN PHOS-BENZOYL PEROX 1.2-2.5 % EXTERNAL GEL","45802-0597-01","-2300","2","100","412.80","75.13","-449.45%","-81.8%","0","50"
"LIDOCAINE 5 % EXTERNAL OINTMENT","33342-0405-50","-350","2","100","761.00","21.65","-3415.01%","-97.16%","0","50"
"SILVER SULFADIAZINE 1 % EXTERNAL CREAM","67877-0124-05","-550","2","100","35.70","11.70","-205.13%","-67.23%","0","50"
"TACROLIMUS 0.1% OINTMENT","00168-0416-99","-600","1","100","607.74","390.43","-55.66%","-35.76%","0","100"
"METOCLOPRAMIDE 10MG TAB ***","00093-2203-05","-5612","2","99","22.18","6.83","-224.74%","-69.21%","0","500"
"BREZTRI AEROSPHERE 160-9-4.8 MCG/ACT INHALATION AEROSOL","00310-4616-12","-1572.9","7","96.29998","5817.51","5837.57","0.34%","0.34%","0","10.7"
"SYMBICORT 160-4.5MCG/ACT AEROSOL****","00186-0370-20","-4528.8","7","91.8","7650.00","2093.23","-265.46%","-72.64%","0","10.2"
"LISINOPRIL 2.5MG TABLET","68180-0512-02","-9380","1","90","72.00","0.23","-31204.35%","-99.68%","0","500"
"OLMESARTAN MEDOXOMIL-HCTZ 40-12.5 MG ORAL TABLET","65862-0780-90","-630","1","90","675.50","31.30","-2058.15%","-95.37%","0","90"
"WARFARIN SODIUM 5MG TAB ***","00093-1721-01","-3585","3","90","60.18","37.38","-61%","-37.89%","0","100"
"OLANZAPINE 15MG TABLET","55111-0167-30","-1350","3","90","2312.13","9.51","-24212.62%","-99.59%","0","30"
"TELMISARTAN-AMLODIPINE 40-5 MG ORAL TABLET","00378-1075-93","-90","1","90","441.81","136.14","-224.53%","-69.19%","0","30"
"SYNJARDY XR 12.5-1000 MG TABLET ER","00597-0300-45","-3900","1","90","849.15","513.63","-65.32%","-39.51%","0","60"
"EXEMESTANE 25MG TABLET","71921-0190-33","-1650","3","90","278.64","105.54","-164.01%","-62.12%","0","30"
"ZIPRASIDONE 20MG CAP ***","55111-0256-60","-2310","2","90","797.74","48.86","-1532.71%","-93.88%","0","60"
"AMLODIPINE BENAZEPRIL 10-40MG CAPSULE","55111-0586-01","-540","1","90","374.78","24.33","-1440.4%","-93.51%","0","100"
"ALENDRONATE SODIUM 10 MG ORAL TABLET","64980-0340-01","-314","1","90","226.21","6.48","-3390.9%","-97.14%","0","100"
"CLOTRIMAZOLE 1% CREAM ***","51672-1275-06","-14085","2","90","68.54","14.14","-384.72%","-79.37%","0","45"
"GLYBURIDE-METFORMIN 5-500 MG ORAL TABLET","23155-0235-01","-300","1","90","79.56","5.61","-1318.18%","-92.95%","0","100"
"CEVIMELINE 30MG CAP ***","16571-0657-10","-3780","1","90","450.00","51.92","-766.72%","-88.46%","0","100"
"BISOPROLOL-HYDROCHLOROTHIAZIDE 2.5-6.25 MG ORAL TABLET","00378-0501-01","-540","1","90","106.77","9.13","-1069.44%","-91.45%","0","100"
"IRBESARTAN 150MG TABLET","62332-0042-90","-1890","1","90","237.65","16.55","-1335.95%","-93.04%","0","90"
"IRBESARTAN-HYDROCHLOROTHIAZIDE 300-12.5 MG ORAL TABLET","43547-0331-09","-695","1","90","314.76","15.30","-1957.25%","-95.14%","0","90"
"JANUMET XR 100-1000MG TABLET","00006-0081-31","-2700","1","90","1920.00","938.23","-104.64%","-51.13%","0","30"
"FOSINOPRIL 20MG TAB ***","69097-0857-05","-1380","1","90","74.97","25.34","-195.86%","-66.2%","0","90"
"PRAZOSIN HCL 1 MG ORAL CAPSULE","70377-0066-11","-2314","1","90","69.30","15.28","-353.53%","-77.95%","0","100"
"AMLODIPINE-BENAZEPRIL 5-10MG CAPSULE","65862-0583-05","-2190","1","90","209.53","18.54","-1030.15%","-91.15%","0","500"
"HYDROXYUREA 500MG CAPSULE","69315-0164-01","-3870","1","90","52.01","12.82","-305.69%","-75.35%","0","100"
"MEMANTINE 14MG CAPSULE ER","70436-0055-04","-1240","1","90","1182.66","104.94","-1026.99%","-91.13%","0","30"
"AMITRIPTYLINE HCL 75MG TABLET","57664-0692-88","-270","1","90","83.07","16.24","-411.51%","-80.45%","0","100"
"KERENDIA 20MG TABLET","50419-0541-01","-1680","1","90","1943.04","1918.97","-1.25%","-1.24%","0","30"
"AMLODIPINE VALSARTAN 10-320MG TABLET","00378-1724-93","-3040","1","90","900.00","28.61","-3045.75%","-96.82%","0","30"
"CLOTRIMAZOLE 1 % EXTERNAL CREAM","51672-1275-02","-1020","2","90","135.00","31.04","-334.92%","-77.01%","0","30"
"PREGABALIN 75MG CAPSULE","69238-1312-09","30","1","90","652.28","21.00","-3006.1%","-96.78%","0","90"
"DOXYCYCLINE HYCLATE 20 MG ORAL TABLET","42806-0362-01","-1020","2","90","57.16","10.34","-452.8%","-81.91%","0","100"
"MIRABEGRON ER 50 MG ORAL TABLET EXTENDED RELEASE 24 HOUR","70710-1160-03","-270","1","90","1282.56","850.08","-50.88%","-33.72%","0","30"
"INDAPAMIDE 1.25MG TABLET","62559-0510-01","-3462","1","90","110.00","8.38","-1212.65%","-92.38%","0","100"
"OXYBUTYNIN 5MG TABLET ER","27241-0155-08","-1590","1","90","254.18","5.14","-4845.14%","-97.98%","0","500"
"TELMISARTAN-HCTZ 40-12.5 MG ORAL TABLET","43547-0441-03","-90","1","90","409.77","57.00","-618.89%","-86.09%","0","30"
"VRAYLAR 1.5MG CAPSULE","61874-0115-30","-1410","3","90","4322.91","4590.30","5.83%","6.19%","0","30"
"CLOBAZAM 10MG TABLET","42571-0315-01","50","1","90","1470.60","35.24","-4073.1%","-97.6%","0","100"
"HYDRALAZINE HCL 50MG TABLET","23155-0003-10","-17919","1","90","43.50","2.79","-1459.14%","-93.59%","0","1000"
"OLMESARTAN 20MG TABLET","68462-0437-90","-2415","1","90","534.94","7.21","-7319.42%","-98.65%","0","90"
"AMITRIPTYLINE 10 MG TABLET","57664-0687-88","-3231","2","90","14.00","23.43","40.25%","67.36%","0","100"
"SANTYL 250 UNIT/GM EXTERNAL OINTMENT","50484-0010-90","-990","1","90","889.69","957.77","7.11%","7.65%","0","90"
"DILTIAZEM 180MG CAPSULE ER","50742-0249-30","-2280","1","90","117.12","12.18","-861.58%","-89.6%","0","30"
"FENOFIBRATE MICRONIZED 134MG CAPSULE","62332-0085-31","-2580","1","90","151.62","9.09","-1567.99%","-94%","0","100"
"TRIAMTERENE-HCTZ 37.5-25MG CAP ***","00781-2074-01","-1800","1","90","23.63","7.39","-219.76%","-68.73%","0","100"
"VENLAFAXINE BESYLATE ER 112.5 MG TABLET","52427-0632-30","-270","1","90","601.41","592.93","-1.43%","-1.41%","0","30"
"ATORVASTATIN CALCIUM 40MG TABLET","63304-0829-90","-1080","1","90","446.88","3.78","-11722.22%","-99.15%","0","90"
"DICLOFENAC SOD 75MG TAB DR ***","61442-0103-05","-8774","2","90","70.68","16.26","-334.69%","-76.99%","0","500"
"NEBIVOLOL 10MG TABLET","62559-0277-90","-690","1","90","439.54","18.85","-2231.78%","-95.71%","0","90"
"FOSINOPRIL-HCTZ 20-12.5MG TAB ***","65862-0309-01","-2280","1","90","93.30","29.64","-214.78%","-68.23%","0","100"
"METFORMIN 850 MG TABLET","70010-0064-10","-20414","1","90","92.49","4.22","-2091.71%","-95.44%","0","1000"
"ALBUTEROL SULFATE (2.5 MG/3ML) 0.083% INHALATION NEBULIZATION SOLUTION","47335-0703-52","-14940","1","90","34.34","15.47","-121.98%","-54.95%","0","90"
"OXYCODONE-ACETAMINOPHEN 7.5-325 MG ORAL TABLET","47781-0229-01","320","1","90","210.17","17.44","-1105.1%","-91.7%","0","100"
"IRBESARTAN-HCTZ 150-12.5MG TABLET","43547-0330-09","-1080","1","90","288.96","8.54","-3283.61%","-97.04%","0","90"
"VALSARTAN 40MG TABLET","55111-0731-30","-2400","1","90","125.55","29.98","-318.78%","-76.12%","0","30"
"ATENOLOL-CHLORTHALIDONE 100-25 MG TABLET","70710-1168-01","-5040","1","90","204.77","41.30","-395.81%","-79.83%","0","100"
"LISINOPRIL 30MG TABLET","68180-0982-02","-2130","1","90","115.46","7.58","-1423.22%","-93.43%","0","500"
"PRAVASTATIN 40MG TABLET","00093-7202-10","-6050","1","90","371.09","8.83","-4102.6%","-97.62%","0","1000"
"COLESTIPOL HCL 1 GM ORAL TABLET","00115-5211-16","-2880","1","90","95.81","52.06","-84.04%","-45.66%","0","120"
